,maze,steps,maze_final_binary,maze_final_decimal,center_agent,flag_1,flag_2
0,2585,6,1001101111,623,D,18,8
0,2586,4,1110000001,897,S,0,10
0,2587,3,1001111000,632,A,13,3
0,2588,5,1110111000,952,B,12,2
0,2589,3,1000000010,514,C,1,10
0,2590,8,0101011111,351,D,4,14
0,2591,6,1101111101,893,S,11,1
0,2592,5,1110000000,896,A,14,4
0,2593,9,1001101101,621,B,10,0
0,2594,7,0111011001,473,C,16,6
0,2595,4,0000000011,3,D,13,3
0,2596,8,1111001010,970,S,4,10
0,2597,4,1100100100,804,A,11,1
0,2598,8,1011110101,757,B,16,6
0,2599,3,0001000001,65,C,18,8
0,2600,7,1011101101,749,D,14,4
0,2601,2,0010000001,129,S,0,10
0,2602,6,1000100010,546,A,1,18
0,2603,5,0110001011,395,B,11,1
0,2604,5,1000010011,531,C,7,10
0,2605,6,0100000101,261,D,5,16
0,2606,5,1111011001,985,S,4,10
0,2607,4,0001010011,83,A,0,10
0,2608,4,1110000001,897,B,1,10
0,2609,4,1001100010,610,C,0,16
0,2610,2,0011000101,197,D,14,4
0,2611,3,0010000001,129,S,0,14
0,2612,5,0001000110,70,A,3,11
0,2613,4,0011001001,201,B,10,0
0,2614,4,0011101101,237,C,11,1
0,2615,7,1110001111,911,D,18,8
0,2616,7,0010111000,184,S,12,2
0,2617,3,0010001000,136,A,10,0
0,2618,5,0001001101,77,B,10,0
0,2619,7,0011000110,198,C,0,10
0,2620,7,1001100010,610,D,6,12
0,2621,5,0010011000,152,S,10,0
0,2622,4,0011000110,198,A,3,10
0,2623,5,0000101000,40,B,2,10
0,2624,4,0100000101,261,C,15,5
0,2625,5,1111101101,1005,D,12,2
0,2626,7,1111011011,987,S,13,3
0,2627,5,0011000010,194,A,3,10
0,2628,3,0000010011,19,B,12,2
0,2629,4,0001010110,86,C,11,1
0,2630,6,0101010100,340,D,12,2
0,2631,6,0100101000,296,S,3,10
0,2632,5,0011001001,201,A,14,4
0,2633,5,0011000100,196,B,2,10
0,2634,7,1000010011,531,C,0,10
0,2635,5,0111110111,503,D,15,5
0,2636,6,0100100101,293,S,6,14
0,2637,4,1001100111,615,A,12,2
0,2638,4,0010111000,184,B,12,2
0,2639,7,1000010011,531,C,7,10
0,2640,5,0001010000,80,D,18,8
0,2641,5,1101011101,861,S,10,0
0,2642,6,0101111111,383,A,10,0
0,2643,7,1000010011,531,B,6,17
0,2644,5,1000010001,529,C,7,14
0,2645,5,0011000110,198,D,3,16
0,2646,3,1011001000,712,S,14,4
0,2647,8,1110011110,926,A,12,2
0,2648,3,0000000001,1,B,0,16
0,2649,5,1001111111,639,C,19,9
0,2650,6,0100000101,261,D,4,17
0,2651,6,0011001001,201,S,1,11
0,2652,7,1110011100,924,A,11,1
0,2653,4,1001100010,610,B,12,2
0,2654,5,1101111100,892,C,10,0
0,2655,5,0110001111,399,D,12,2
0,2656,4,1101001101,845,S,10,0
0,2657,6,0010000110,134,A,10,0
0,2658,4,1001100010,610,B,10,0
0,2659,7,0011000001,193,C,5,10
0,2660,7,1000000011,515,D,6,15
0,2661,3,0101000100,324,S,0,10
0,2662,5,0011100110,230,A,18,8
0,2663,4,0101111000,376,B,17,7
0,2664,6,0101111011,379,C,10,0
0,2665,6,1110000001,897,D,15,5
0,2666,4,0100100001,289,S,12,2
0,2667,2,1000100000,544,A,13,3
0,2668,9,0101010100,340,B,0,12
0,2669,4,0101101000,360,C,14,4
0,2670,4,1001101011,619,D,14,4
0,2671,5,1110101110,942,S,12,2
0,2672,4,1101101100,876,A,10,0
0,2673,3,1000010100,532,B,13,3
0,2674,3,1100001100,780,C,16,6
0,2675,5,1011100000,736,D,8,12
0,2676,3,1001000010,578,S,0,12
0,2677,4,1010001101,653,A,15,5
0,2678,5,1110011111,927,B,11,1
0,2679,7,1110000001,897,C,10,0
0,2680,6,1111111010,1018,D,14,4
0,2681,5,1000100010,546,S,1,12
0,2682,3,0001000000,64,A,2,13
0,2683,5,1011101111,751,B,10,0
0,2684,6,1001111111,639,C,10,0
0,2685,5,0010111101,189,D,14,4
0,2686,3,1000010011,531,S,17,7
0,2687,5,0011100110,230,A,10,0
0,2688,3,0101010100,340,B,0,12
0,2689,7,0011001001,201,C,15,5
0,2690,4,1111100010,994,D,13,3
0,2691,5,1100010100,788,S,12,2
0,2692,5,1001100010,610,A,0,18
0,2693,6,0011001001,201,B,10,0
0,2694,3,1001010100,596,C,10,0
0,2695,5,1110000001,897,D,14,4
0,2696,5,0011000100,196,S,10,0
0,2697,4,0001000110,70,A,2,10
0,2698,4,0011000110,198,B,2,10
0,2699,5,0101101000,360,C,15,5
0,2700,6,1001100010,610,D,13,3
0,2701,5,0101010100,340,S,0,10
0,2702,3,0011001001,201,A,14,4
0,2703,5,0111010100,468,B,13,3
0,2704,9,0011000110,198,C,6,11
0,2705,5,1001100010,610,D,12,2
0,2706,5,1111110100,1012,S,11,1
0,2707,4,1001100010,610,A,0,18
0,2708,3,0101011111,351,B,12,2
0,2709,6,1001000010,578,C,1,10
0,2710,7,0011000110,198,D,3,14
0,2711,3,0101111001,377,S,10,0
0,2712,3,1001001110,590,A,14,4
0,2713,7,1110001011,907,B,16,6
0,2714,9,0011000101,197,C,0,10
0,2715,6,1110000001,897,D,12,2
0,2716,5,1111101101,1005,S,12,2
0,2717,4,1011111110,766,A,10,0
0,2718,2,0100100010,290,B,2,11
0,2719,12,1001111111,639,C,10,0
0,2720,6,1000000011,515,D,6,14
0,2721,7,1101001110,846,S,10,0
0,2722,12,0111010110,470,A,11,1
0,2723,9,1001100010,610,B,6,12
0,2724,3,0100100000,288,C,10,0
0,2725,4,1010100101,677,D,18,8
0,2726,5,1001011011,603,S,10,0
0,2727,5,0111010110,470,A,13,3
0,2728,4,1110010100,916,B,10,0
0,2729,4,1011001001,713,C,14,4
0,2730,4,0101010100,340,D,12,2
0,2731,4,0010000000,128,S,5,11
0,2732,7,1011100010,738,A,12,2
0,2733,5,1110110010,946,B,17,7
0,2734,2,0000000101,5,C,16,6
0,2735,6,0100000101,261,D,4,17
0,2736,7,1111110011,1011,S,10,0
0,2737,5,0010000110,134,A,11,1
0,2738,3,0000000110,6,B,11,1
0,2739,5,0011000110,198,C,11,1
0,2740,6,1000011011,539,D,17,7
0,2741,4,0010010110,150,S,10,0
0,2742,3,1100100010,802,A,10,0
0,2743,5,0110000001,385,B,0,16
0,2744,2,0100101010,298,C,10,0
0,2745,6,1000101101,557,D,16,6
0,2746,8,1111001011,971,S,4,10
0,2747,7,0111010110,470,A,13,3
0,2748,5,1001100101,613,B,16,6
0,2749,3,0011000100,196,C,10,0
0,2750,8,1000010011,531,D,6,12
0,2751,7,1000010011,531,S,0,10
0,2752,5,1110000111,903,A,18,8
0,2753,2,0100100010,290,B,2,10
0,2754,6,0100000100,260,C,1,15
0,2755,6,0100000100,260,D,14,4
0,2756,5,1011100101,741,S,10,0
0,2757,4,1000100000,544,A,18,8
0,2758,3,1000011100,540,B,16,6
0,2759,4,0011000001,193,C,11,1
0,2760,5,0100000101,261,D,4,12
0,2761,3,0010011000,152,S,10,0
0,2762,4,0001000010,66,A,0,15
0,2763,5,1111110011,1011,B,16,6
0,2764,6,0100100001,289,C,4,11
0,2765,3,0000000011,3,D,12,2
0,2766,4,1100001011,779,S,12,2
0,2767,4,1011100010,738,A,10,0
0,2768,3,0001101101,109,B,0,10
0,2769,5,1000011011,539,C,6,14
0,2770,5,1000010011,531,D,6,12
0,2771,4,1111011110,990,S,0,10
0,2772,7,0111010110,470,A,13,3
0,2773,4,0100100001,289,B,10,0
0,2774,7,0011000110,198,C,11,1
0,2775,5,1110110111,951,D,12,2
0,2776,3,0010000101,133,S,10,0
0,2777,6,1110000001,897,A,1,18
0,2778,6,1110010111,919,B,10,0
0,2779,6,1011101111,751,C,10,0
0,2780,4,0101010100,340,D,13,3
0,2781,6,0100100101,293,S,0,14
0,2782,5,1110000001,897,A,0,18
0,2783,5,0100101010,298,B,2,10
0,2784,7,0110001110,398,C,0,10
0,2785,4,0100010100,276,D,16,6
0,2786,5,1001100010,610,S,0,10
0,2787,8,0100011011,283,A,11,1
0,2788,3,0100100101,293,B,10,0
0,2789,3,0001010110,86,C,18,8
0,2790,6,1001111111,639,D,12,2
0,2791,5,0101010100,340,S,0,12
0,2792,3,0100101010,298,A,13,3
0,2793,5,1001100010,610,B,12,2
0,2794,2,0000000000,0,C,16,6
0,2795,3,0010001010,138,D,14,4
0,2796,4,0011000010,194,S,12,2
0,2797,5,1110101111,943,A,10,0
0,2798,6,0101010000,336,B,12,2
0,2799,2,0001010000,80,C,19,9
0,2800,3,0100000101,261,D,5,14
0,2801,4,1111110011,1011,S,11,1
0,2802,6,1010100001,673,A,10,0
0,2803,5,1000100010,546,B,12,2
0,2804,6,1111110011,1011,C,14,4
0,2805,3,1010000001,641,D,13,3
0,2806,5,0010101110,174,S,14,4
0,2807,5,1110101111,943,A,10,0
0,2808,3,0110100010,418,B,19,9
0,2809,5,0011101000,232,C,11,1
0,2810,5,0101010100,340,D,12,2
0,2811,4,0101101001,361,S,10,0
0,2812,5,1000010011,531,A,0,19
0,2813,6,0101010100,340,B,1,12
0,2814,4,1010110001,689,C,11,1
0,2815,8,0100101010,298,D,3,18
0,2816,4,0011001000,200,S,4,12
0,2817,6,1001100010,610,A,0,12
0,2818,5,0100001110,270,B,13,3
0,2819,4,1000000000,512,C,6,16
0,2820,5,0000010011,19,D,13,3
0,2821,7,0100100101,293,S,6,11
0,2822,4,1000010010,530,A,19,9
0,2823,5,1001100010,610,B,6,10
0,2824,3,1011000001,705,C,14,4
0,2825,4,1000000011,515,D,7,12
0,2826,7,1000010011,531,S,10,0
0,2827,3,1110000011,899,A,10,0
0,2828,6,1000010011,531,B,6,11
0,2829,7,0100100101,293,C,5,10
0,2830,5,1001100010,610,D,2,15
0,2831,4,1111000110,966,S,14,4
0,2832,6,1110000001,897,A,0,18
0,2833,5,0010000110,134,B,10,0
0,2834,6,0100000100,260,C,0,14
0,2835,5,0000010010,18,D,12,2
0,2836,3,0011101001,233,S,11,1
0,2837,5,1011100010,738,A,11,1
0,2838,4,1000010010,530,B,7,12
0,2839,4,1001100010,610,C,1,16
0,2840,3,0011010000,208,D,18,8
0,2841,4,0010110111,183,S,10,0
0,2842,8,0011100111,231,A,10,0
0,2843,4,0001010100,84,B,18,8
0,2844,8,1110000010,898,C,16,6
0,2845,6,1000010011,531,D,7,14
0,2846,5,1111110011,1011,S,12,2
0,2847,2,0110100111,423,A,12,2
0,2848,5,1111111110,1022,B,11,1
0,2849,6,0100100101,293,C,5,10
0,2850,8,0110110000,432,D,12,2
0,2851,4,1111011011,987,S,12,2
0,2852,4,0001101000,104,A,11,1
0,2853,5,0101010100,340,B,0,17
0,2854,2,0001000001,65,C,18,8
0,2855,5,0000011111,31,D,12,2
0,2856,5,1100000001,769,S,1,15
0,2857,4,1001111100,636,A,14,4
0,2858,4,0011001001,201,B,10,0
0,2859,4,0011100110,230,C,10,0
0,2860,8,1111110000,1008,D,2,12
0,2861,7,1111001001,969,S,14,4
0,2862,4,0011000110,198,A,2,10
0,2863,6,0011110011,243,B,18,8
0,2864,4,0011000110,198,C,4,11
0,2865,4,1001010111,599,D,14,4
0,2866,4,1101011111,863,S,12,2
0,2867,3,0100100101,293,A,5,10
0,2868,2,0000011000,24,B,11,1
0,2869,6,0011000110,198,C,6,10
0,2870,5,1000010011,531,D,7,15
0,2871,7,0100101010,298,S,12,2
0,2872,5,0011010110,214,A,10,0
0,2873,5,0100100010,290,B,3,10
0,2874,6,1010001010,650,C,10,0
0,2875,4,0100100000,288,D,2,17
0,2876,5,1000100010,546,S,1,12
0,2877,1,1010000000,640,A,18,8
0,2878,6,0001100101,101,B,0,10
0,2879,3,1111001001,969,C,15,5
0,2880,6,1010000001,641,D,17,7
0,2881,3,0110000001,385,S,0,14
0,2882,5,1011111100,764,A,13,3
0,2883,4,0000011100,28,B,12,2
0,2884,5,0011000110,198,C,6,10
0,2885,5,1110100000,928,D,14,4
0,2886,1,0000100000,32,S,10,0
0,2887,4,0011001001,201,A,11,1
0,2888,4,0100100101,293,B,0,11
0,2889,4,1110000001,897,C,10,0
0,2890,5,1010011110,670,D,16,6
0,2891,5,0010111010,186,S,10,0
0,2892,5,0001100010,98,A,1,11
0,2893,6,1111110110,1014,B,18,8
0,2894,4,0100100100,292,C,5,10
0,2895,5,1000000011,515,D,6,14
0,2896,4,1010001101,653,S,12,2
0,2897,5,1010000001,641,A,0,14
0,2898,5,0011001001,201,B,6,16
0,2899,6,0100100001,289,C,4,10
0,2900,6,1001100010,610,D,12,2
0,2901,6,0100100100,292,S,7,10
0,2902,5,1010000001,641,A,0,14
0,2903,6,1111001111,975,B,10,0
0,2904,4,1110000001,897,C,8,10
0,2905,4,1001100010,610,D,14,4
0,2906,4,0111111000,504,S,10,0
0,2907,5,0011110101,245,A,18,8
0,2908,5,1000010011,531,B,6,10
0,2909,4,0101000100,324,C,0,14
0,2910,6,0011000110,198,D,2,14
0,2911,6,0100101010,298,S,11,1
0,2912,3,1010011100,668,A,12,2
0,2913,4,1011100110,742,B,10,0
0,2914,5,1011110111,759,C,10,0
0,2915,4,1111111111,1023,D,16,6
0,2916,10,0100100101,293,S,10,0
0,2917,3,0011001001,201,A,10,0
0,2918,4,0011100010,226,B,10,0
0,2919,3,0110111111,447,C,15,5
0,2920,7,1011101111,751,D,19,9
0,2921,3,1110000001,897,S,1,15
0,2922,8,1110000001,897,A,0,14
0,2923,5,1111110110,1014,B,10,0
0,2924,5,1101110101,885,C,11,1
0,2925,5,1000000011,515,D,6,12
0,2926,5,1111001001,969,S,10,0
0,2927,3,1010000000,640,A,15,5
0,2928,6,0011110010,242,B,16,6
0,2929,4,0000100101,37,C,10,0
0,2930,5,0101011111,351,D,14,4
0,2931,6,0000100111,39,S,10,0
0,2932,7,0011100111,231,A,10,0
0,2933,5,1001000010,578,B,11,1
0,2934,4,1001010001,593,C,10,0
0,2935,4,1110000001,897,D,14,4
0,2936,6,0100100101,293,S,0,11
0,2937,4,0010011000,152,A,1,13
0,2938,10,0111010111,471,B,10,0
0,2939,7,1111111111,1023,C,19,9
0,2940,5,1000000011,515,D,7,16
0,2941,1,0000000000,0,S,10,0
0,2942,5,1100100100,804,A,12,2
0,2943,5,0110110001,433,B,18,8
0,2944,3,0101100000,352,C,11,1
0,2945,2,1110100000,928,D,13,3
0,2946,4,1110110000,944,S,11,1
0,2947,6,1011111100,764,A,12,2
0,2948,3,1110000000,896,B,16,6
0,2949,7,1000010011,531,C,7,10
0,2950,4,0000000011,3,D,12,2
0,2951,5,1110010110,918,S,6,10
0,2952,5,0010001001,137,A,14,4
0,2953,4,0001100010,98,B,10,0
0,2954,3,1000000010,514,C,0,10
0,2955,4,1110000001,897,D,12,2
0,2956,5,1100101101,813,S,16,6
0,2957,3,0000000010,2,A,0,10
0,2958,4,0110111110,446,B,18,8
0,2959,5,1011000001,705,C,14,4
0,2960,5,1111111111,1023,D,14,4
0,2961,5,0100100001,289,S,11,1
0,2962,4,0010011000,152,A,12,2
0,2963,4,1001100010,610,B,12,2
0,2964,6,1001111101,637,C,10,0
0,2965,5,1110000001,897,D,19,9
0,2966,6,1101111100,892,S,12,2
0,2967,3,1110000111,903,A,12,2
0,2968,5,1110101010,938,B,10,0
0,2969,6,1000000010,514,C,0,10
0,2970,4,0101000100,324,D,18,8
0,2971,3,0100010000,272,S,12,2
0,2972,4,1110000000,896,A,14,4
0,2973,5,1111110101,1013,B,16,6
0,2974,2,0101000101,325,C,14,4
0,2975,3,0011101101,237,D,14,4
0,2976,5,1111001001,969,S,14,4
0,2977,5,1011100100,740,A,18,8
0,2978,7,1000010011,531,B,6,11
0,2979,5,1110000001,897,C,14,4
0,2980,4,1001100111,615,D,18,8
0,2981,4,1100000001,769,S,0,15
0,2982,4,0011001001,201,A,14,4
0,2983,4,0100101010,298,B,2,10
0,2984,5,1111110001,1009,C,14,4
0,2985,7,1111110111,1015,D,15,5
0,2986,5,0001100010,98,S,0,12
0,2987,7,1011110110,758,A,10,0
0,2988,5,0100010111,279,B,18,8
0,2989,5,0011111001,249,C,11,1
0,2990,4,1111011100,988,D,12,2
0,2991,5,1011101100,748,S,10,0
0,2992,0,0110000000,384,A,10,0
0,2993,5,0100100101,293,B,18,8
0,2994,6,1110000001,897,C,14,4
0,2995,5,1001100110,614,D,12,2
0,2996,3,0100100001,289,S,10,0
0,2997,6,1000000011,515,A,19,9
0,2998,5,1011100110,742,B,12,2
0,2999,7,1100001100,780,C,16,6
0,3000,5,1110001111,911,D,4,12
0,3001,3,0101010000,336,S,2,12
0,3002,6,0011001001,201,A,11,1
0,3003,4,0011000110,198,B,2,16
0,3004,4,1001100111,615,C,11,1
0,3005,4,1011111111,767,D,14,4
0,3006,5,1111110101,1013,S,11,1
0,3007,6,1111110110,1014,A,12,2
0,3008,4,0001010100,84,B,0,18
0,3009,4,0000010001,17,C,14,4
0,3010,7,1110011111,927,D,16,6
0,3011,4,1010000001,641,S,0,10
0,3012,7,1111111111,1023,A,0,10
0,3013,5,0011000010,194,B,2,16
0,3014,3,0110000001,385,C,10,0
0,3015,4,1000010010,530,D,6,16
0,3016,6,1111011001,985,S,4,14
0,3017,4,0010000110,134,A,10,0
0,3018,7,0011000110,198,B,3,10
0,3019,6,0101010100,340,C,1,15
0,3020,5,1001111111,639,D,12,2
0,3021,5,0101000100,324,S,1,10
0,3022,6,0110100111,423,A,10,0
0,3023,3,0000000011,3,B,10,0
0,3024,2,1001111001,633,C,10,0
0,3025,3,1100000010,770,D,7,12
0,3026,5,1110111110,958,S,10,0
0,3027,4,1110000111,903,A,10,0
0,3028,4,1110110111,951,B,10,0
0,3029,4,1001101111,623,C,14,4
0,3030,1,0100100000,288,D,2,10
0,3031,5,1111011110,990,S,10,0
0,3032,5,0101010100,340,A,10,0
0,3033,4,1110000001,897,B,17,7
0,3034,9,1011001100,716,C,18,8
0,3035,6,1111111001,1017,D,12,2
0,3036,4,0010000001,129,S,1,14
0,3037,5,1010000001,641,A,1,15
0,3038,20,0011000100,196,B,3,2
0,3039,6,0100100101,293,C,10,0
0,3040,5,0111010111,471,D,13,3
0,3041,4,1100010100,788,S,12,2
0,3042,4,0101000100,324,A,11,1
0,3043,7,0100100010,290,B,2,13
0,3044,5,1111111101,1021,C,14,4
0,3045,6,0001000110,70,D,3,16
0,3046,3,0011000110,198,S,11,1
0,3047,5,1011101111,751,A,18,8
0,3048,7,0010111000,184,B,12,2
0,3049,2,0000000010,2,C,0,10
0,3050,6,0101011111,351,D,18,8
0,3051,4,0101000000,320,S,14,4
0,3052,6,0011000100,196,A,2,19
0,3053,5,0011001001,201,B,6,10
0,3054,2,0100000000,256,C,5,14
0,3055,5,0000100101,37,D,16,6
0,3056,6,0011001001,201,S,0,10
0,3057,7,1010001001,649,A,18,8
0,3058,6,0011000010,194,B,3,17
0,3059,4,1111110001,1009,C,11,1
0,3060,6,0100001010,266,D,14,4
0,3061,4,1110101010,938,S,13,3
0,3062,4,0011000010,194,A,2,11
0,3063,5,1111111010,1018,B,12,2
0,3064,2,1000000000,512,C,6,17
0,3065,4,0000101000,40,D,2,14
0,3066,3,1100101100,812,S,15,5
0,3067,4,0011001001,201,A,10,0
0,3068,8,1000010011,531,B,6,10
0,3069,5,1000011010,538,C,6,11
0,3070,4,0000100101,37,D,16,6
0,3071,4,0101000100,324,S,0,10
0,3072,5,1000100010,546,A,0,12
0,3073,4,1000111100,572,B,12,2
0,3074,4,1000000000,512,C,6,10
0,3075,8,1111011110,990,D,12,2
0,3076,3,1000010010,530,S,17,7
0,3077,4,1001100111,615,A,12,2
0,3078,5,0110010011,403,B,12,2
0,3079,8,1011110010,754,C,10,0
0,3080,8,0011001101,205,D,14,4
0,3081,5,1000010011,531,S,0,17
0,3082,1,0010000100,132,A,10,0
0,3083,4,0110110100,436,B,10,0
0,3084,5,0011110111,247,C,15,5
0,3085,1,0011000000,192,D,18,8
0,3086,4,1100011100,796,S,10,0
0,3087,4,0011000110,198,A,2,10
0,3088,5,0101010100,340,B,0,12
0,3089,4,0011000110,198,C,10,0
0,3090,3,1010011100,668,D,13,3
0,3091,3,1100100010,802,S,10,0
0,3092,5,1000011111,543,A,10,0
0,3093,7,1110001011,907,B,17,7
0,3094,4,0001100010,98,C,1,16
0,3095,3,0111011111,479,D,18,8
0,3096,5,0100100101,293,S,0,11
0,3097,6,1110110100,948,A,14,4
0,3098,6,0111011111,479,B,19,9
0,3099,5,0001010100,84,C,1,14
0,3100,8,0011001001,201,D,14,4
0,3101,6,1001000010,578,S,0,17
0,3102,6,1111111110,1022,A,18,8
0,3103,4,0001101000,104,B,12,2
0,3104,4,0010110100,180,C,14,4
0,3105,6,1000011011,539,D,7,14
0,3106,4,0100010100,276,S,0,13
0,3107,6,1111100101,997,A,11,1
0,3108,3,1001000010,578,B,10,0
0,3109,4,0000010010,18,C,1,10
0,3110,5,1110000001,897,D,12,2
0,3111,4,0010111000,184,S,11,1
0,3112,6,1110101111,943,A,14,4
0,3113,4,1000000001,513,B,0,13
0,3114,5,1000001010,522,C,6,10
0,3115,5,1110000001,897,D,12,2
0,3116,6,0101101010,362,S,10,0
0,3117,5,1001100000,608,A,12,2
0,3118,6,0011001001,201,B,10,0
0,3119,7,1100001100,780,C,10,0
0,3120,4,1001100010,610,D,12,2
0,3121,3,1001101010,618,S,16,6
0,3122,4,0011110110,246,A,10,0
0,3123,4,1000010010,530,B,6,11
0,3124,6,1001100011,611,C,1,16
0,3125,5,1011110111,759,D,14,4
0,3126,5,1001000010,578,S,0,16
0,3127,6,1011100010,738,A,13,3
0,3128,5,1000000001,513,B,0,16
0,3129,6,0100111010,314,C,16,6
0,3130,5,1111111111,1023,D,14,4
0,3131,6,1000010011,531,S,10,0
0,3132,6,1111110101,1013,A,15,5
0,3133,5,1000011100,540,B,10,0
0,3134,6,0101010100,340,C,0,15
0,3135,6,0010001001,137,D,4,12
0,3136,4,1110001011,907,S,14,4
0,3137,4,0011000110,198,A,2,10
0,3138,4,1111110001,1009,B,18,8
0,3139,7,1001100010,610,C,1,16
0,3140,5,1110011110,926,D,18,8
0,3141,5,1111001111,975,S,10,0
0,3142,4,1010000001,641,A,0,14
0,3143,4,1001100010,610,B,12,2
0,3144,3,0011000100,196,C,10,0
0,3145,6,1001100111,615,D,12,2
0,3146,4,0101000100,324,S,0,14
0,3147,6,1011111110,766,A,13,3
0,3148,5,0100100001,289,B,18,8
0,3149,6,0101010100,340,C,1,14
0,3150,6,0011000110,198,D,2,14
0,3151,6,0011000110,198,S,10,0
0,3152,5,0011001001,201,A,10,0
0,3153,7,1000010011,531,B,6,10
0,3154,3,1000000010,514,C,0,10
0,3155,6,1110011110,926,D,18,8
0,3156,2,1010000000,640,S,11,1
0,3157,5,1110000000,896,A,18,8
0,3158,3,0100111011,315,B,10,0
0,3159,7,0011010111,215,C,11,1
0,3160,3,1010110011,691,D,16,6
0,3161,4,1000010011,531,S,17,7
0,3162,3,0010001001,137,A,14,4
0,3163,4,0110111011,443,B,16,6
0,3164,7,1110001110,910,C,15,5
0,3165,8,1111111111,1023,D,18,8
0,3166,5,0011000100,196,S,2,10
0,3167,3,0000000010,2,A,0,10
0,3168,3,1001100010,610,B,2,12
0,3169,4,1010011100,668,C,14,4
0,3170,5,0100100000,288,D,2,18
0,3171,5,1101000010,834,S,10,0
0,3172,6,0100011101,285,A,10,0
0,3173,8,0100010100,276,B,1,10
0,3174,2,0000000100,4,C,1,10
0,3175,4,0101010100,340,D,13,3
0,3176,5,1111100010,994,S,10,0
0,3177,4,0111110100,500,A,12,2
0,3178,3,1000000001,513,B,0,16
0,3179,2,0100000100,260,C,1,10
0,3180,5,0101010100,340,D,12,2
0,3181,7,1001100010,610,S,1,13
0,3182,5,0000010100,20,A,10,0
0,3183,3,0000001000,8,B,11,1
0,3184,5,0011011001,217,C,11,1
0,3185,5,1000000011,515,D,6,14
0,3186,7,0000110101,53,S,0,10
0,3187,3,0100000001,257,A,0,10
0,3188,4,0111010110,470,B,11,1
0,3189,3,0011101101,237,C,10,0
0,3190,4,0101010100,340,D,16,6
0,3191,4,1101101101,877,S,15,5
0,3192,6,1110000001,897,A,1,14
0,3193,6,0100100010,290,B,3,13
0,3194,4,0100101010,298,C,10,0
0,3195,8,0101010100,340,D,12,2
0,3196,2,0000000010,2,S,0,10
0,3197,3,1000100011,547,A,19,9
0,3198,5,1000010010,530,B,6,12
0,3199,3,0001100100,100,C,18,8
0,3200,5,0010111111,191,D,16,6
0,3201,7,0010110111,183,S,16,6
0,3202,5,0010111000,184,A,12,2
0,3203,8,1111110011,1011,B,16,6
0,3204,3,0001010000,80,C,15,5
0,3205,7,1110000001,897,D,15,5
0,3206,5,1101100100,868,S,14,4
0,3207,7,0111010110,470,A,10,0
0,3208,6,1111111110,1022,B,11,1
0,3209,5,1001100010,610,C,1,16
0,3210,7,1110000001,897,D,8,14
0,3211,2,0000110100,52,S,12,2
0,3212,4,1010111101,701,A,12,2
0,3213,4,1110000000,896,B,16,6
0,3214,6,1101101101,877,C,16,6
0,3215,9,0011001001,201,D,4,15
0,3216,3,0011000110,198,S,0,11
0,3217,5,1110000001,897,A,0,14
0,3218,7,1001101101,621,B,19,9
0,3219,3,1010000001,641,C,14,4
0,3220,1,0000000000,0,D,12,2
0,3221,4,0001000110,70,S,12,2
0,3222,3,0100000000,256,A,5,14
0,3223,4,0110110111,439,B,18,8
0,3224,3,0011000100,196,C,11,1
0,3225,7,0100100101,293,D,5,17
0,3226,4,0010111000,184,S,10,0
0,3227,7,1110010001,913,A,10,0
0,3228,6,1000010011,531,B,7,10
0,3229,4,0000100001,33,C,10,0
0,3230,5,1000000011,515,D,7,12
0,3231,3,1110101100,940,S,14,4
0,3232,5,1100100100,804,A,14,4
0,3233,6,1110011010,922,B,17,7
0,3234,4,0000010011,19,C,10,0
0,3235,4,0011010110,214,D,18,8
0,3236,4,1111001001,969,S,10,0
0,3237,5,1011110010,754,A,10,0
0,3238,9,1001110011,627,B,10,0
0,3239,5,1101011101,861,C,10,0
0,3240,5,0000010011,19,D,12,2
0,3241,4,1011100010,738,S,12,2
0,3242,4,1110101010,938,A,10,0
0,3243,6,1111110010,1010,B,16,6
0,3244,5,0101000100,324,C,0,15
0,3245,5,0101010100,340,D,17,7
0,3246,4,1101101111,879,S,10,0
0,3247,10,1111111111,1023,A,0,10
0,3248,5,1000010010,530,B,7,10
0,3249,5,0011000110,198,C,4,19
0,3250,1,0000000000,0,D,13,3
0,3251,4,1011001000,712,S,10,0
0,3252,3,1010011000,664,A,12,2
0,3253,5,1111110010,1010,B,2,11
0,3254,4,0101011101,349,C,11,1
0,3255,5,1110110111,951,D,12,2
0,3256,6,0101010100,340,S,1,14
0,3257,5,1010111100,700,A,12,2
0,3258,6,0100101010,298,B,12,2
0,3259,3,1001100000,608,C,16,6
0,3260,6,0101010100,340,D,12,2
0,3261,4,1101000010,834,S,11,1
0,3262,6,1101101001,873,A,2,12
0,3263,4,0011001011,203,B,18,8
0,3264,1,1000100000,544,C,10,0
0,3265,7,1001100010,610,D,6,12
0,3266,6,0011000010,194,S,11,1
0,3267,6,1010010011,659,A,11,1
0,3268,5,0011010010,210,B,11,1
0,3269,1,0101000000,320,C,10,0
0,3270,5,0110000001,385,D,13,3
0,3271,6,1001000000,576,S,12,2
0,3272,5,1110000111,903,A,10,0
0,3273,4,0100101010,298,B,18,8
0,3274,4,0101101101,365,C,14,4
0,3275,1,0100100100,292,D,4,10
0,3276,4,1111101110,1006,S,10,0
0,3277,4,0001000010,66,A,0,10
0,3278,4,1001000010,578,B,10,0
0,3279,10,1110001110,910,C,10,0
0,3280,4,1010011110,670,D,12,2
