,maze,steps,maze_final_binary,maze_final_decimal,center_agent,flag_1,flag_2
0,4497,1,0100000000,256,A,4,10
0,4498,6,1110000000,896,B,19,9
0,4499,2,0000000000,0,C,14,4
0,4500,3,0100000100,260,D,5,12
0,4501,6,1000000000,512,S,14,4
0,4502,0,0000000100,4,A,10,0
0,4503,2,1000000000,512,B,6,16
0,4504,4,0000000001,1,C,10,0
0,4505,6,0000000100,4,D,14,4
0,4506,12,0100100001,289,S,11,1
0,4507,2,1000000000,512,A,10,0
0,4508,2,1110000000,896,B,17,7
0,4509,3,1000000000,512,C,7,16
0,4510,8,0000100000,32,D,12,2
0,4511,2,0100000000,256,S,12,2
0,4512,2,0100100000,288,A,5,14
0,4513,4,1110000000,896,B,18,8
0,4514,0,0000000000,0,C,10,0
0,4515,6,1100001110,782,D,15,5
0,4516,3,0000000000,0,S,11,1
0,4517,4,0100100000,288,A,4,13
0,4518,5,0000000000,0,B,10,0
0,4519,14,0100000100,260,C,4,16
0,4520,16,0010000000,128,D,16,6
0,4521,1,0101000001,321,S,10,0
0,4522,6,1100000000,768,A,14,4
0,4523,2,0110000000,384,B,16,6
0,4524,1,0000000001,1,C,15,5
0,4525,2,0000000000,0,D,13,3
0,4526,20,0000100000,32,S,2,2
0,4527,1,0000000000,0,A,11,1
0,4528,6,0010000000,128,B,10,0
0,4529,5,0100000001,257,C,4,10
0,4530,5,1110001010,906,D,15,5
0,4531,3,0110000000,384,S,10,0
0,4532,2,0000000000,0,A,10,0
0,4533,17,0010000001,129,B,10,0
0,4534,4,0100000001,257,C,4,10
0,4535,13,0000100000,32,D,12,2
0,4536,20,0100000000,256,S,0,0
0,4537,0,0000000000,0,A,10,0
0,4538,9,1111100000,992,B,10,0
0,4539,0,0000000000,0,C,10,0
0,4540,7,1000000000,512,D,7,15
0,4541,18,0100100000,288,S,13,3
0,4542,4,1000000000,512,A,14,4
0,4543,7,1110000000,896,B,11,1
0,4544,20,1110000001,897,C,4,4
0,4545,2,0000001000,8,D,19,9
0,4546,20,0010000000,128,S,0,0
0,4547,5,1000000000,512,A,10,0
0,4548,2,0010000000,128,B,16,6
0,4549,4,0000000001,1,C,11,1
0,4550,10,0110100000,416,D,12,2
0,4551,17,0100100000,288,S,13,3
0,4552,1,0000000000,0,A,10,0
0,4553,12,1110000001,897,B,10,0
0,4554,2,1000000000,512,C,6,14
0,4555,0,0000000000,0,D,10,0
0,4556,15,0100000001,257,S,10,0
0,4557,3,0000100000,32,A,15,5
0,4558,5,1110000000,896,B,17,7
0,4559,7,0010000000,128,C,16,6
0,4560,5,0000000000,0,D,13,3
0,4561,3,0000000000,0,S,11,1
0,4562,2,1001000000,576,A,12,2
0,4563,15,0000100001,33,B,10,0
0,4564,3,0100000000,256,C,4,14
0,4565,4,1000000000,512,D,6,12
0,4566,16,0000000110,6,S,11,1
0,4567,11,0100000001,257,A,4,10
0,4568,20,0100000001,257,B,0,0
0,4569,1,0000000001,1,C,10,0
0,4570,6,0000000000,0,D,17,7
0,4571,4,1110000000,896,S,17,7
0,4572,2,1000000000,512,A,19,9
0,4573,0,0000000000,0,B,10,0
0,4574,2,0000000001,1,C,10,0
0,4575,13,0010000000,128,D,16,6
0,4576,2,0100000000,256,S,13,3
0,4577,0,0000000000,0,A,10,0
0,4578,15,0100100000,288,B,13,3
0,4579,8,0010000000,128,C,16,6
0,4580,8,1000001100,524,D,14,4
0,4581,17,0000100000,32,S,12,2
0,4582,4,1000000000,512,A,11,1
0,4583,5,0110000000,384,B,19,9
0,4584,10,1000000001,513,C,18,8
0,4585,6,1000001100,524,D,15,5
0,4586,15,0000000001,1,S,10,0
0,4587,7,1000100000,544,A,19,9
0,4588,15,0110000001,385,B,10,0
0,4589,4,1000000001,513,C,7,16
0,4590,20,1010000000,640,D,5,5
0,4591,12,0100000100,260,S,11,1
0,4592,2,0000000000,0,A,15,5
0,4593,3,0010000000,128,B,12,2
0,4594,3,0000000000,0,C,17,7
0,4595,0,0000000000,0,D,10,0
0,4596,9,0000000000,0,S,15,5
0,4597,3,1000000000,512,A,10,0
0,4598,6,1000000000,512,B,7,17
0,4599,3,0000000000,0,C,19,9
0,4600,3,0100000000,256,D,5,13
0,4601,15,1100000001,769,S,10,0
0,4602,5,0000100000,32,A,12,2
0,4603,13,0000000001,1,B,11,1
0,4604,4,0000000000,0,C,17,7
0,4605,3,0000000100,4,D,14,4
0,4606,16,0000100000,32,S,13,3
0,4607,2,0000000000,0,A,14,4
0,4608,1,1000000000,512,B,6,10
0,4609,2,0000000000,0,C,16,6
0,4610,1,0000000000,0,D,14,4
0,4611,15,0100100000,288,S,12,2
0,4612,3,1000100000,544,A,18,8
0,4613,3,0010000000,128,B,16,6
0,4614,20,0100000001,257,C,8,4
0,4615,3,0000000100,4,D,14,4
0,4616,11,0000100100,36,S,12,2
0,4617,3,0100000000,256,A,10,0
0,4618,9,0010000001,129,B,10,0
0,4619,7,0010000000,128,C,16,6
0,4620,7,1000001100,524,D,19,9
0,4621,5,1100000000,768,S,10,0
0,4622,17,0000000001,1,A,11,1
0,4623,5,1110000000,896,B,19,9
0,4624,1,0000000000,0,C,18,8
0,4625,14,0000100000,32,D,12,2
0,4626,19,1000000001,513,S,11,1
0,4627,18,0000000001,1,A,10,0
0,4628,10,1111100000,992,B,13,3
0,4629,4,0000000000,0,C,15,5
0,4630,13,0000100000,32,D,13,3
0,4631,18,0010000001,129,S,14,4
0,4632,7,0000000001,1,A,10,0
0,4633,20,0000001000,8,B,1,1
0,4634,1,1000000000,512,C,6,10
0,4635,0,0000000000,0,D,10,0
0,4636,17,0010000000,128,S,17,7
0,4637,20,0000100101,37,A,0,0
0,4638,4,0010000000,128,B,11,1
0,4639,7,1000000000,512,C,6,15
0,4640,10,0010000000,128,D,17,7
0,4641,0,1000000000,512,S,10,0
0,4642,3,1000100001,545,A,10,0
0,4643,1,0010000000,128,B,12,2
0,4644,1,0000000001,1,C,11,1
0,4645,2,0100000000,256,D,4,14
0,4646,1,1000000000,512,S,10,0
0,4647,17,0000000001,1,A,10,0
0,4648,12,0010000001,129,B,10,0
0,4649,2,0000000000,0,C,15,5
0,4650,7,0000001100,12,D,17,7
0,4651,11,0000000001,1,S,10,0
0,4652,2,1000000000,512,A,11,1
0,4653,2,1000000000,512,B,6,19
0,4654,2,1000000000,512,C,6,14
0,4655,2,0000000000,0,D,12,2
0,4656,14,0100100000,288,S,12,2
0,4657,3,0000100000,32,A,15,5
0,4658,4,0110000000,384,B,11,1
0,4659,4,0100000000,256,C,5,14
0,4660,8,1000001100,524,D,16,6
0,4661,2,0000000000,0,S,10,0
0,4662,1,0000000000,0,A,14,4
0,4663,10,1110100000,928,B,13,3
0,4664,1,0100000000,256,C,4,10
0,4665,3,0000000100,4,D,16,6
0,4666,1,0000000000,0,S,10,0
0,4667,3,0000000000,0,A,15,5
0,4668,15,1000000001,513,B,6,11
0,4669,10,1000000000,512,C,6,15
0,4670,18,0000100000,32,D,12,2
0,4671,0,1000100000,544,S,10,0
0,4672,5,1000000000,512,A,11,1
0,4673,2,0010000000,128,B,16,6
0,4674,0,0000000000,0,C,10,0
0,4675,2,0000000000,0,D,13,3
0,4676,13,0010100000,160,S,13,3
0,4677,9,0000100000,32,A,13,3
0,4678,5,0110000000,384,B,11,1
0,4679,3,0000000001,1,C,14,4
0,4680,18,0010000000,128,D,14,4
0,4681,2,0100000000,256,S,15,5
0,4682,3,0000000000,0,A,19,9
0,4683,6,0110000000,384,B,13,3
0,4684,4,0000000001,1,C,10,0
0,4685,15,1110000000,896,D,19,9
0,4686,2,1000000000,512,S,10,0
0,4687,4,0000100000,32,A,15,5
0,4688,6,1110110000,944,B,12,2
0,4689,3,0000000001,1,C,11,1
0,4690,3,1000001100,524,D,15,5
0,4691,5,1000000000,512,S,17,7
0,4692,3,0000100000,32,A,12,2
0,4693,1,0000000000,0,B,13,3
0,4694,3,0000000001,1,C,15,5
0,4695,1,0000000000,0,D,13,3
0,4696,4,1100000000,768,S,16,6
0,4697,20,0000101000,40,A,1,1
0,4698,6,1000000000,512,B,6,19
0,4699,5,0000000001,1,C,10,0
0,4700,8,1000000000,512,D,7,16
0,4701,3,1100000000,768,S,11,1
0,4702,1,0000100000,32,A,19,9
0,4703,20,0010110000,176,B,2,2
0,4704,3,0000000001,1,C,10,0
0,4705,12,0000100000,32,D,12,2
0,4706,2,1100000000,768,S,16,6
0,4707,3,0000000000,0,A,18,8
0,4708,7,0000000000,0,B,11,1
0,4709,2,1000000001,513,C,19,9
0,4710,20,0100000000,256,D,2,2
0,4711,8,1110000000,896,S,10,0
0,4712,4,0100100000,288,A,4,13
0,4713,8,1000100000,544,B,13,3
0,4714,2,0000000000,0,C,15,5
0,4715,7,0000100100,36,D,12,2
0,4716,20,0000100000,32,S,3,2
0,4717,5,0000100000,32,A,14,4
0,4718,4,0000000000,0,B,11,1
0,4719,11,0010000000,128,C,17,7
0,4720,16,0010000000,128,D,15,5
0,4721,13,0000100001,33,S,11,1
0,4722,4,0100000000,256,A,4,10
0,4723,18,1110100000,928,B,10,0
0,4724,2,0000000000,0,C,15,5
0,4725,2,1000000000,512,D,7,16
0,4726,19,0110000001,385,S,10,0
0,4727,3,0000100000,32,A,13,3
0,4728,20,0010000001,129,B,1,1
0,4729,20,0100000001,257,C,8,4
0,4730,7,1000100000,544,D,12,2
0,4731,20,1111100000,992,S,2,2
0,4732,4,0000100000,32,A,15,5
0,4733,13,0000100000,32,B,13,3
0,4734,1,0000000001,1,C,10,0
0,4735,2,0000000100,4,D,16,6
0,4736,3,1000000000,512,S,12,2
0,4737,0,0000000000,0,A,10,0
0,4738,20,0010000001,129,B,1,1
0,4739,5,0110000000,384,C,14,4
0,4740,1,0000000100,4,D,12,2
0,4741,4,1000000000,512,S,10,0
0,4742,2,0000000000,0,A,11,1
0,4743,11,0000100000,32,B,12,2
0,4744,0,0000000000,0,C,10,0
0,4745,14,0100100000,288,D,4,13
0,4746,16,1100000001,769,S,10,0
0,4747,3,0000100000,32,A,18,8
0,4748,4,1000000000,512,B,6,12
0,4749,12,0000001000,8,C,11,1
0,4750,1,0000000000,0,D,13,3
0,4751,17,0000100000,32,S,14,4
0,4752,2,0100000000,256,A,4,14
0,4753,14,0000100000,32,B,13,3
0,4754,10,0000000100,4,C,16,6
0,4755,10,0000001100,12,D,14,4
0,4756,3,0110000000,384,S,13,3
0,4757,2,1000000000,512,A,11,1
0,4758,20,0010110000,176,B,2,2
0,4759,2,0000000001,1,C,10,0
0,4760,9,0000100000,32,D,12,2
0,4761,7,0000100000,32,S,12,2
0,4762,7,0100000000,256,A,5,14
0,4763,5,1110000000,896,B,18,8
0,4764,0,0000000000,0,C,10,0
0,4765,5,1000001100,524,D,18,8
0,4766,5,0000000000,0,S,13,3
0,4767,1,0000000000,0,A,15,5
0,4768,7,0010000001,129,B,11,1
0,4769,1,0000000001,1,C,10,0
0,4770,20,0000100000,32,D,3,3
0,4771,6,0000000000,0,S,11,1
0,4772,18,0000000001,1,A,11,1
0,4773,3,1000000000,512,B,7,16
0,4774,1,0000000000,0,C,10,0
0,4775,4,0000000100,4,D,18,8
0,4776,11,0100100000,288,S,12,2
0,4777,13,0000000001,1,A,10,0
0,4778,20,1111110000,1008,B,3,2
0,4779,3,0000000000,0,C,18,8
0,4780,3,0000000000,0,D,12,2
0,4781,2,1110000000,896,S,15,5
0,4782,4,0000000000,0,A,14,4
0,4783,3,0010000000,128,B,16,6
0,4784,0,0000000000,0,C,10,0
0,4785,2,1000000000,512,D,6,13
0,4786,20,0100000000,256,S,0,0
0,4787,2,0000100001,33,A,14,4
0,4788,19,0010000001,129,B,11,1
0,4789,11,0000000100,4,C,11,1
0,4790,10,0000100100,36,D,13,3
0,4791,3,0100000000,256,S,10,0
0,4792,7,0000100000,32,A,14,4
0,4793,1,0010000000,128,B,11,1
0,4794,16,0010000001,129,C,15,5
0,4795,5,1000001100,524,D,16,6
0,4796,5,0110000000,384,S,16,6
0,4797,2,1000100000,544,A,10,0
0,4798,4,1110000000,896,B,17,7
0,4799,20,1110000001,897,C,8,4
0,4800,4,0100000000,256,D,5,13
0,4801,1,0000000000,0,S,11,1
0,4802,4,0100100000,288,A,5,10
0,4803,14,1110000001,897,B,10,0
0,4804,1,0000000000,0,C,17,7
0,4805,2,1000000000,512,D,6,16
0,4806,20,1100000001,769,S,0,0
0,4807,9,0100000001,257,A,4,11
0,4808,7,0100100000,288,B,12,2
0,4809,4,0000000000,0,C,10,0
0,4810,4,0000000000,0,D,13,3
0,4811,13,0100000100,260,S,10,0
0,4812,4,0000100000,32,A,12,2
0,4813,15,1110000001,897,B,10,0
0,4814,5,0100000000,256,C,4,14
0,4815,0,0000000000,0,D,10,0
0,4816,4,0110000000,384,S,11,1
0,4817,1,0000100000,32,A,12,2
0,4818,1,0000000000,0,B,13,3
0,4819,2,0000000001,1,C,11,1
0,4820,0,0000000000,0,D,10,0
0,4821,10,0010000000,128,S,17,7
0,4822,1,0000100000,32,A,12,2
0,4823,4,1111110000,1008,B,12,2
0,4824,6,0000000000,0,C,15,5
0,4825,2,1000000000,512,D,6,12
0,4826,1,1000000000,512,S,15,5
0,4827,1,1000000000,512,A,19,9
0,4828,13,0000000001,1,B,11,1
0,4829,2,0000000001,1,C,11,1
0,4830,20,0100000000,256,D,8,4
0,4831,2,1000000000,512,S,17,7
0,4832,2,0100000000,256,A,4,15
0,4833,2,0100000000,256,B,18,8
0,4834,2,0000000001,1,C,16,6
0,4835,1,0000000000,0,D,12,2
0,4836,16,0000000001,1,S,10,0
0,4837,7,1000100000,544,A,18,8
0,4838,0,0100000000,256,B,10,0
0,4839,0,0000000000,0,C,10,0
0,4840,5,0100000000,256,D,4,14
0,4841,5,1110000000,896,S,14,4
0,4842,2,1000000000,512,A,13,3
0,4843,2,0000000000,0,B,12,2
0,4844,2,0000000000,0,C,11,1
0,4845,3,0100000000,256,D,4,13
0,4846,4,0110000000,384,S,16,6
0,4847,4,0000100000,32,A,12,2
0,4848,18,0100100000,288,B,12,2
0,4849,4,0000000001,1,C,14,4
0,4850,9,0000100000,32,D,13,3
0,4851,14,0000000001,1,S,11,1
0,4852,3,0000100000,32,A,12,2
0,4853,5,0010000000,128,B,11,1
0,4854,5,1000000001,513,C,6,10
0,4855,14,0010100000,160,D,12,2
0,4856,11,0000100000,32,S,13,3
0,4857,1,1000000000,512,A,18,8
0,4858,5,0010000000,128,B,11,1
0,4859,4,0100000001,257,C,4,10
0,4860,14,0000101000,40,D,12,2
0,4861,13,0000100000,32,S,12,2
0,4862,19,0000000001,1,A,10,0
0,4863,5,1110000000,896,B,10,0
0,4864,0,0000000000,0,C,10,0
0,4865,6,0000000000,0,D,16,6
0,4866,8,0000000100,4,S,10,0
0,4867,6,0000100001,33,A,11,1
0,4868,5,0010100000,160,B,13,3
0,4869,16,0010000000,128,C,14,4
0,4870,20,0010000000,128,D,3,3
0,4871,2,1000000000,512,S,15,5
0,4872,5,0100000000,256,A,5,14
0,4873,15,0000000001,1,B,11,1
0,4874,3,1000000000,512,C,7,14
0,4875,14,1111100000,992,D,13,3
0,4876,10,0100100000,288,S,12,2
0,4877,2,1001000000,576,A,12,2
0,4878,2,1000100000,544,B,12,2
0,4879,2,0100000000,256,C,4,14
0,4880,2,0000000000,0,D,13,3
0,4881,20,0010000001,129,S,4,4
0,4882,3,1000100000,544,A,13,3
0,4883,13,0100100000,288,B,12,2
0,4884,9,0000000100,4,C,10,0
0,4885,3,0000000000,0,D,13,3
0,4886,19,0000100000,32,S,12,2
0,4887,2,0100100000,288,A,4,11
0,4888,10,1001100000,608,B,12,2
0,4889,0,0000000000,0,C,10,0
0,4890,5,0000000100,4,D,14,4
0,4891,3,0110000000,384,S,16,6
0,4892,3,0000100000,32,A,12,2
0,4893,20,0010101000,168,B,0,0
0,4894,3,0100000001,257,C,4,10
0,4895,20,1100000000,768,D,4,5
0,4896,20,0000100000,32,S,3,3
0,4897,16,1000000001,513,A,10,0
0,4898,4,1110000000,896,B,19,9
0,4899,10,1000100001,545,C,6,10
0,4900,6,1100001110,782,D,15,5
0,4901,20,0000100000,32,S,2,2
0,4902,2,1000000000,512,A,19,9
0,4903,8,0000000001,1,B,11,1
0,4904,0,0000000001,1,C,10,0
0,4905,4,0000100100,36,D,12,2
0,4906,20,1111100000,992,S,3,2
0,4907,4,0000000000,0,A,18,8
0,4908,4,1001100000,608,B,12,2
0,4909,2,0000000001,1,C,10,0
0,4910,4,0000000100,4,D,14,4
0,4911,9,1000000001,513,S,10,0
0,4912,5,0100100000,288,A,5,15
0,4913,4,1110110000,944,B,12,2
0,4914,4,0100000001,257,C,5,10
0,4915,16,0010100000,160,D,12,2
0,4916,18,0100100001,289,S,10,0
0,4917,2,1000000000,512,A,10,0
0,4918,1,0010000000,128,B,16,6
0,4919,0,0000000000,0,C,10,0
0,4920,6,0100000000,256,D,4,14
0,4921,0,1000000000,512,S,10,0
0,4922,3,0000100000,32,A,12,2
0,4923,20,0010110000,176,B,2,1
0,4924,20,1110000000,896,C,1,1
0,4925,19,0000100000,32,D,12,2
0,4926,7,0000100000,32,S,12,2
0,4927,3,1000100000,544,A,18,8
0,4928,0,0000000000,0,B,10,0
0,4929,3,1000000000,512,C,6,15
0,4930,20,1110000000,896,D,4,4
0,4931,3,1000100000,544,S,13,3
0,4932,0,0000100000,32,A,10,0
0,4933,16,0000000001,1,B,11,1
0,4934,11,0000000100,4,C,17,7
0,4935,0,0000000000,0,D,10,0
0,4936,6,1000000000,512,S,10,0
0,4937,3,0000100000,32,A,12,2
0,4938,20,1000000001,513,B,1,1
0,4939,12,0100000100,260,C,5,10
0,4940,10,0010000000,128,D,14,4
0,4941,8,1000000001,513,S,10,0
0,4942,3,0000000000,0,A,11,1
0,4943,4,0010000000,128,B,10,0
0,4944,4,1000000001,513,C,7,14
0,4945,14,0000100000,32,D,12,2
0,4946,1,0000000000,0,S,11,1
0,4947,1,0000100000,32,A,13,3
0,4948,9,0100100000,288,B,13,3
0,4949,11,0100000100,260,C,4,10
0,4950,8,0010001000,136,D,16,6
0,4951,12,0000000001,1,S,17,7
0,4952,5,0000100001,33,A,10,0
0,4953,10,1001000000,576,B,10,0
0,4954,3,0100000001,257,C,4,10
0,4955,7,1100001110,782,D,14,4
0,4956,20,0000000000,0,S,3,3
0,4957,1,1000000000,512,A,18,8
0,4958,1,0000000000,0,B,10,0
0,4959,1,0000000000,0,C,18,8
0,4960,6,0000000100,4,D,15,5
0,4961,12,0010000000,128,S,17,7
0,4962,20,1000000001,513,A,0,0
0,4963,0,0000000000,0,B,10,0
0,4964,13,0000000100,4,C,16,6
0,4965,8,1000000000,512,D,6,15
0,4966,3,0110000000,384,S,17,7
0,4967,4,0000100000,32,A,15,5
0,4968,4,1110000000,896,B,18,8
0,4969,2,1000000000,512,C,6,14
0,4970,3,0000000000,0,D,12,2
0,4971,12,1000000001,513,S,11,1
0,4972,2,0000000000,0,A,10,0
0,4973,4,1110000000,896,B,17,7
0,4974,0,0000000000,0,C,10,0
0,4975,4,0110000000,384,D,12,2
0,4976,4,1100000000,768,S,14,4
0,4977,1,0000100000,32,A,12,2
0,4978,1,1000000000,512,B,6,10
0,4979,2,0000000001,1,C,10,0
0,4980,4,1000000000,512,D,6,15
0,4981,0,0000000000,0,S,10,0
0,4982,3,0000100000,32,A,13,3
0,4983,5,1111100000,992,B,12,2
0,4984,20,0010000001,129,C,5,5
0,4985,13,0000100000,32,D,13,3
0,4986,13,0000100000,32,S,12,2
0,4987,2,0000100000,32,A,12,2
0,4988,4,0000000000,0,B,19,9
0,4989,13,0010000001,129,C,14,4
0,4990,2,0000001100,12,D,14,4
0,4991,15,0010000001,129,S,11,1
0,4992,20,0000100101,37,A,1,0
0,4993,4,0010000000,128,B,17,7
0,4994,3,0000000001,1,C,10,0
0,4995,2,1000000000,512,D,6,16
0,4996,4,1110000000,896,S,14,4
0,4997,3,0000000000,0,A,19,9
0,4998,20,0010110000,176,B,3,2
0,4999,3,0000000000,0,C,17,7
0,5000,2,0000000000,0,D,12,2
0,5001,2,1000000000,512,S,10,0
0,5002,0,0000100000,32,A,10,0
0,5003,9,0000000001,1,B,10,0
0,5004,3,1000000000,512,C,6,10
0,5005,4,1000001100,524,D,16,6
0,5006,15,1000000001,513,S,11,1
0,5007,9,0000000001,1,A,11,1
0,5008,5,1110000000,896,B,10,0
0,5009,3,0000000001,1,C,10,0
0,5010,20,0000101000,40,D,2,2
0,5011,17,1100000001,769,S,11,1
0,5012,15,1000000001,513,A,11,1
0,5013,8,0010100000,160,B,19,9
0,5014,0,0000000000,0,C,10,0
0,5015,4,0000000000,0,D,13,3
0,5016,20,0010100000,160,S,3,3
0,5017,5,0000100000,32,A,10,0
0,5018,13,0010000001,129,B,10,0
0,5019,11,0010000000,128,C,17,7
0,5020,6,0010000000,128,D,17,7
0,5021,15,0000100000,32,S,12,2
0,5022,10,1000100000,544,A,18,8
0,5023,2,0100000000,256,B,18,8
0,5024,4,0100000000,256,C,4,17
0,5025,2,0000001000,8,D,15,5
0,5026,13,0000000100,4,S,10,0
0,5027,3,1000000000,512,A,10,0
0,5028,3,0100000000,256,B,19,9
0,5029,20,0010000000,128,C,4,4
0,5030,17,0010000000,128,D,15,5
0,5031,10,0100100000,288,S,13,3
0,5032,2,0100000000,256,A,5,14
0,5033,5,1110000001,897,B,10,0
0,5034,7,1000000001,513,C,6,15
0,5035,4,0110001010,394,D,14,4
0,5036,3,0000000000,0,S,10,0
0,5037,3,1100000000,768,A,15,5
0,5038,1,0100000000,256,B,18,8
0,5039,2,0000000001,1,C,11,1
0,5040,2,1001100000,608,D,13,3
0,5041,16,0000100000,32,S,13,3
0,5042,4,0000100000,32,A,12,2
0,5043,3,0010000000,128,B,10,0
0,5044,2,0110000000,384,C,14,4
0,5045,2,0000001000,8,D,12,2
0,5046,17,0000100000,32,S,12,2
0,5047,3,1100000000,768,A,10,0
0,5048,8,1000000000,512,B,6,10
0,5049,2,0000000000,0,C,16,6
0,5050,2,0100000000,256,D,4,14
0,5051,13,0010000000,128,S,14,4
0,5052,3,0100001010,266,A,1,15
0,5053,5,1111110000,1008,B,12,2
0,5054,16,1110000000,896,C,18,8
0,5055,14,0000101000,40,D,12,2
0,5056,18,0000100000,32,S,13,3
0,5057,3,0000000000,0,A,14,4
0,5058,18,0010000001,129,B,10,0
0,5059,1,1001000000,576,C,6,10
0,5060,4,1000001100,524,D,19,9
0,5061,7,1100000000,768,S,14,4
0,5062,4,1000000000,512,A,10,0
0,5063,1,0010000000,128,B,11,1
0,5064,6,0100000000,256,C,4,11
0,5065,4,0100000100,260,D,5,15
0,5066,20,0010000000,128,S,5,5
0,5067,2,0000100000,32,A,12,2
0,5068,10,1110100000,928,B,11,1
0,5069,14,0010000001,129,C,15,5
0,5070,9,0100000000,256,D,4,16
0,5071,20,0000100000,32,S,2,2
0,5072,3,0000000000,0,A,14,4
0,5073,4,0010000000,128,B,16,6
0,5074,1,0000000000,0,C,18,8
0,5075,6,0000000000,0,D,18,8
0,5076,3,0000000000,0,S,13,3
0,5077,14,1000000001,513,A,10,0
0,5078,12,1000000001,513,B,7,11
0,5079,4,0100000000,256,C,4,11
0,5080,8,1000000000,512,D,18,8
0,5081,20,0000000000,0,S,2,2
0,5082,4,1100000000,768,A,15,5
0,5083,3,0010100000,160,B,12,2
0,5084,14,0000000100,4,C,10,0
0,5085,20,0010101000,168,D,2,2
0,5086,1,1000100000,544,S,10,0
0,5087,8,0000000001,1,A,11,1
0,5088,6,0010000000,128,B,16,6
0,5089,3,0000000001,1,C,10,0
0,5090,0,0000000000,0,D,10,0
0,5091,20,0000000000,0,S,2,2
0,5092,3,1000000000,512,A,10,0
0,5093,9,1001100000,608,B,10,0
0,5094,12,0000000100,4,C,11,1
0,5095,20,1110000000,896,D,5,5
0,5096,3,0100000000,256,S,11,1
0,5097,7,0100100000,288,A,4,14
0,5098,6,0010000000,128,B,18,8
0,5099,15,1110000001,897,C,19,9
0,5100,3,0100000000,256,D,5,14
0,5101,8,0010000000,128,S,16,6
0,5102,9,0100000001,257,A,4,10
0,5103,3,0010000000,128,B,16,6
0,5104,9,0000000000,0,C,14,4
0,5105,3,0000100100,36,D,12,2
0,5106,20,0100000001,257,S,1,1
0,5107,3,0100100000,288,A,4,13
0,5108,4,0010000000,128,B,16,6
0,5109,20,0100000000,256,C,8,4
0,5110,3,0000001000,8,D,14,4
0,5111,20,0000000001,1,S,1,1
0,5112,3,1000000000,512,A,10,0
0,5113,8,0010000000,128,B,10,0
0,5114,20,0100000001,257,C,8,4
0,5115,8,0100000100,260,D,4,16
0,5116,6,1100000000,768,S,14,4
0,5117,4,0100100000,288,A,4,14
0,5118,14,0000100000,32,B,12,2
0,5119,18,0010000001,129,C,14,4
0,5120,20,0010100000,160,D,2,2
0,5121,0,1000000000,512,S,10,0
0,5122,0,1000000000,512,A,10,0
0,5123,2,0010000000,128,B,16,6
0,5124,1,0000000000,0,C,16,6
0,5125,2,0000001000,8,D,13,3
0,5126,20,0000000100,4,S,0,0
0,5127,6,0100000000,256,A,4,14
0,5128,1,0000000000,0,B,12,2
0,5129,2,0000000001,1,C,10,0
0,5130,9,0000100000,32,D,12,2
0,5131,9,1110000000,896,S,17,7
0,5132,3,0000100000,32,A,12,2
0,5133,20,0010110000,176,B,3,3
0,5134,20,0010000001,129,C,4,4
0,5135,8,1000000000,512,D,6,13
0,5136,5,1100000000,768,S,14,4
0,5137,6,1000100001,545,A,10,0
0,5138,9,0000100000,32,B,13,3
0,5139,6,1000000000,512,C,7,11
0,5140,4,0000000000,0,D,13,3
0,5141,20,0010000001,129,S,4,4
0,5142,8,0100100000,288,A,4,12
0,5143,9,1110000001,897,B,11,1
0,5144,5,0010000000,128,C,14,4
0,5145,3,0000000100,4,D,18,8
0,5146,14,1100000001,769,S,10,0
0,5147,2,0000000000,0,A,10,0
0,5148,5,1000000000,512,B,6,10
0,5149,4,1000000000,512,C,7,17
0,5150,9,1000000000,512,D,7,15
0,5151,2,1000000000,512,S,17,7
0,5152,3,1000100000,544,A,12,2
0,5153,14,1110000001,897,B,10,0
0,5154,14,0010000001,129,C,10,0
0,5155,5,1000000000,512,D,6,14
0,5156,16,0100100000,288,S,13,3
0,5157,14,0100000001,257,A,4,11
0,5158,15,0000000001,1,B,10,0
0,5159,0,0000000001,1,C,10,0
0,5160,2,1000001100,524,D,19,9
0,5161,6,1110000000,896,S,15,5
0,5162,5,0100100000,288,A,5,14
0,5163,14,0000100000,32,B,13,3
0,5164,4,0100000000,256,C,4,14
0,5165,20,0010100000,160,D,2,2
0,5166,20,0010000001,129,S,1,1
0,5167,4,0100100000,288,A,4,11
0,5168,5,0100000001,257,B,11,1
0,5169,0,0000000001,1,C,10,0
0,5170,3,0000000000,0,D,13,3
0,5171,5,0000000000,0,S,13,3
0,5172,2,0100000000,256,A,5,14
0,5173,9,0000100000,32,B,12,2
0,5174,2,0100000001,257,C,4,14
0,5175,12,0000100000,32,D,12,2
0,5176,17,0100100000,288,S,12,2
0,5177,1,0000100000,32,A,13,3
0,5178,20,0010110000,176,B,0,0
0,5179,20,0000000100,4,C,1,1
0,5180,4,0110000000,384,D,15,5
0,5181,4,1110000000,896,S,13,3
0,5182,15,1000000001,513,A,11,1
0,5183,8,0010000001,129,B,10,0
0,5184,5,0000000001,1,C,10,0
0,5185,12,1110000000,896,D,19,9
0,5186,1,0000000000,0,S,12,2
0,5187,4,0100000000,256,A,4,14
0,5188,8,0000000001,1,B,10,0
0,5189,9,0000000100,4,C,17,7
0,5190,5,1000000000,512,D,6,15
0,5191,0,0000000000,0,S,10,0
0,5192,5,0100000000,256,A,4,14
0,5193,1,0110000000,384,B,11,1
