,maze,steps,maze_final_binary,maze_final_decimal,center_agent,flag_1,flag_2
0,1775,8,0001010000,80,D,13,3
0,1776,8,0000010100,20,S,10,0
0,1777,17,0001010000,80,A,13,3
0,1778,20,1000000000,512,B,2,2
0,1779,13,1100000000,768,C,15,5
0,1780,20,0011001001,201,D,5,5
0,1781,12,0101000000,320,S,16,6
0,1782,14,1000010000,528,A,13,3
0,1783,11,1001000000,576,B,12,2
0,1784,9,1000010000,528,C,16,6
0,1785,8,0001001000,72,D,12,2
0,1786,4,0101000000,320,S,10,0
0,1787,17,0001011000,88,A,12,2
0,1788,4,0000100000,32,B,13,3
0,1789,11,1000010000,528,C,19,9
0,1790,20,1000010000,528,D,6,6
0,1791,11,0101000100,324,S,10,0
0,1792,3,1111100000,992,A,12,2
0,1793,20,1000000000,512,B,6,6
0,1794,13,1000010000,528,C,17,7
0,1795,16,1001010000,592,D,13,3
0,1796,1,1100000000,768,S,14,4
0,1797,2,0010010000,144,A,13,3
0,1798,8,0000100000,32,B,13,3
0,1799,17,1000010000,528,C,17,7
0,1800,20,0001001001,73,D,3,3
0,1801,7,0101000000,320,S,10,0
0,1802,2,0010100000,160,A,13,3
0,1803,9,0001000000,64,B,2,13
0,1804,20,1000010000,528,C,7,7
0,1805,12,1001010000,592,D,14,4
0,1806,20,0100000100,260,S,0,0
0,1807,3,1101000100,836,A,14,4
0,1808,4,0000100000,32,B,10,0
0,1809,7,0000010000,16,C,18,8
0,1810,18,1001000000,576,D,12,2
0,1811,7,0100000000,256,S,16,6
0,1812,2,0000110000,48,A,14,4
0,1813,8,1000000000,512,B,17,7
0,1814,20,1000010000,528,C,6,6
0,1815,10,0010000000,128,D,14,4
0,1816,2,0101000000,320,S,17,7
0,1817,4,1000111101,573,A,19,9
0,1818,11,1001000000,576,B,13,3
0,1819,17,1000010000,528,C,18,8
0,1820,12,0100000000,256,D,14,4
0,1821,13,0101010000,336,S,16,6
0,1822,7,0010100000,160,A,11,1
0,1823,5,0001000000,64,B,16,6
0,1824,7,0000010000,16,C,16,6
0,1825,11,1001000000,576,D,12,2
0,1826,5,0101000000,320,S,11,1
0,1827,5,1010100000,672,A,19,9
0,1828,5,0000100000,32,B,12,2
0,1829,6,0000010000,16,C,16,6
0,1830,16,0000100000,32,D,14,4
0,1831,5,0100100000,288,S,10,0
0,1832,4,0010110000,176,A,12,2
0,1833,6,0000100000,32,B,10,0
0,1834,18,1000010000,528,C,16,6
0,1835,10,0100100000,288,D,15,5
0,1836,5,0100000000,256,S,10,0
0,1837,8,1011110100,756,A,10,0
0,1838,3,0000000000,0,B,11,1
0,1839,15,1000010000,528,C,19,9
0,1840,12,1001000000,576,D,12,2
0,1841,5,0101000000,320,S,17,7
0,1842,7,1001010000,592,A,10,0
0,1843,5,0000000000,0,B,17,7
0,1844,6,0000010000,16,C,10,0
0,1845,10,0000111000,56,D,13,3
0,1846,4,0100000000,256,S,16,6
0,1847,15,1000010100,532,A,12,2
0,1848,6,0000000000,0,B,16,6
0,1849,6,0000010000,16,C,16,6
0,1850,6,0000000000,0,D,17,7
0,1851,7,0100100000,288,S,2,11
0,1852,5,1100101101,813,A,10,0
0,1853,10,1001000000,576,B,12,2
0,1854,9,1000010000,528,C,17,7
0,1855,8,0100100000,288,D,15,5
0,1856,6,0101010000,336,S,10,0
0,1857,4,1001001100,588,A,10,0
0,1858,8,0000100101,37,B,10,0
0,1859,14,1000010000,528,C,18,8
0,1860,10,1100000000,768,D,14,4
0,1861,9,0101000000,320,S,13,3
0,1862,3,0000110100,52,A,15,5
0,1863,4,0001000000,64,B,11,1
0,1864,13,1000000000,512,C,17,7
0,1865,20,1000010000,528,D,7,7
0,1866,5,0101000000,320,S,16,6
0,1867,9,0000110000,48,A,14,4
0,1868,12,1000000000,512,B,16,6
0,1869,11,1000010000,528,C,18,8
0,1870,14,1001000000,576,D,12,2
0,1871,7,0000110000,48,S,12,2
0,1872,4,1111000000,960,A,15,5
0,1873,4,0000100000,32,B,12,2
0,1874,4,0000010000,16,C,16,6
0,1875,6,0000100000,32,D,12,2
0,1876,6,0100100000,288,S,10,0
0,1877,7,0010000000,128,A,12,2
0,1878,9,1000000000,512,B,17,7
0,1879,14,1000000000,512,C,16,6
0,1880,3,0000100000,32,D,13,3
0,1881,5,0001010000,80,S,10,0
0,1882,6,1111000000,960,A,15,5
0,1883,20,0001000100,68,B,0,0
0,1884,13,0100000100,260,C,14,4
0,1885,14,0000010000,16,D,12,2
0,1886,5,0101010000,336,S,11,1
0,1887,16,0100100100,292,A,14,4
0,1888,12,1001000000,576,B,12,2
0,1889,6,0000010000,16,C,11,1
0,1890,15,0000110000,48,D,15,5
0,1891,5,0101000000,320,S,17,7
0,1892,3,1000110000,560,A,19,9
0,1893,6,0001000000,64,B,2,13
0,1894,17,1000010000,528,C,17,7
0,1895,12,0000010000,16,D,13,3
0,1896,15,0000110000,48,S,15,5
0,1897,13,0100100000,288,A,15,5
0,1898,10,0001001101,77,B,12,2
0,1899,7,0000010000,16,C,17,7
0,1900,20,0100100000,288,D,4,4
0,1901,3,0101010000,336,S,10,0
0,1902,4,1111100000,992,A,13,3
0,1903,3,0001000000,64,B,3,12
0,1904,7,0010000000,128,C,14,4
0,1905,20,0001010000,80,D,2,2
0,1906,4,0100000000,256,S,10,0
0,1907,4,1101100000,864,A,2,12
0,1908,20,1000000000,512,B,6,0
0,1909,10,1000000000,512,C,18,8
0,1910,12,1101010000,848,D,14,4
0,1911,17,0100100001,289,S,11,1
0,1912,8,1001011100,604,A,15,5
0,1913,4,0001000000,64,B,11,1
0,1914,17,1110000000,896,C,11,1
0,1915,11,1001000000,576,D,12,2
0,1916,5,0101010000,336,S,10,0
0,1917,5,0010000000,128,A,12,2
0,1918,20,0001000100,68,B,1,1
0,1919,19,1000010000,528,C,17,7
0,1920,18,1000010000,528,D,14,4
0,1921,15,0000110000,48,S,14,4
0,1922,11,1101100101,869,A,12,2
0,1923,5,0000000000,0,B,17,7
0,1924,12,0000011000,24,C,10,0
0,1925,7,0001011000,88,D,16,6
0,1926,9,0101000000,320,S,11,1
0,1927,4,1111000000,960,A,14,4
0,1928,12,0000001000,8,B,19,9
0,1929,9,1000011100,540,C,18,8
0,1930,14,1000000000,512,D,17,7
0,1931,18,0100100000,288,S,3,12
0,1932,3,1011000000,704,A,12,2
0,1933,9,1001000000,576,B,13,3
0,1934,12,0010000000,128,C,14,4
0,1935,10,0000010000,16,D,15,5
0,1936,7,0101000000,320,S,12,2
0,1937,4,1001000100,580,A,10,0
0,1938,15,0000000100,4,B,10,0
0,1939,7,0000010100,20,C,10,0
0,1940,14,0001010000,80,D,17,7
0,1941,8,0100100000,288,S,11,1
0,1942,1,0010000000,128,A,15,5
0,1943,5,0000000000,0,B,17,7
0,1944,4,0000010000,16,C,18,8
0,1945,20,0000110000,48,D,3,3
0,1946,18,0101000100,324,S,10,0
0,1947,3,1111000000,960,A,12,2
0,1948,6,0000000000,0,B,16,6
0,1949,20,0000010100,20,C,0,0
0,1950,20,0001001001,73,D,2,2
0,1951,14,0001000100,68,S,10,0
0,1952,5,1000110000,560,A,10,0
0,1953,5,0000100000,32,B,13,3
0,1954,8,0000010000,16,C,11,1
0,1955,2,0001000000,64,D,12,2
0,1956,4,0101000000,320,S,13,3
0,1957,7,1010110000,688,A,12,2
0,1958,6,0000100000,32,B,12,2
0,1959,12,1000010000,528,C,19,9
0,1960,12,0000111000,56,D,12,2
0,1961,6,0101010000,336,S,10,0
0,1962,2,1011100000,736,A,2,10
0,1963,5,0000100000,32,B,13,3
0,1964,11,0000011100,28,C,18,8
0,1965,20,0001011001,89,D,4,2
0,1966,7,0101000000,320,S,16,6
0,1967,3,1000110000,560,A,14,4
0,1968,6,0001000000,64,B,17,7
0,1969,14,1000010000,528,C,17,7
0,1970,2,0000100000,32,D,12,2
0,1971,7,0101000000,320,S,17,7
0,1972,5,1001000100,580,A,12,2
0,1973,4,0001000000,64,B,17,7
0,1974,20,0000010100,20,C,0,0
0,1975,19,0000011000,24,D,12,2
0,1976,13,0100000100,260,S,10,0
0,1977,10,1000010000,528,A,12,2
0,1978,13,0000000100,4,B,10,0
0,1979,16,0000010000,16,C,10,0
0,1980,3,0100001000,264,D,16,6
0,1981,16,0000010000,16,S,11,1
0,1982,4,1110110000,944,A,15,5
0,1983,20,1000001100,524,B,1,1
0,1984,17,1000010000,528,C,16,6
0,1985,12,1001000000,576,D,13,3
0,1986,6,0100000000,256,S,11,1
0,1987,4,1001000100,580,A,13,3
0,1988,3,0000100000,32,B,13,3
0,1989,15,0000010100,20,C,11,1
0,1990,4,0000001000,8,D,12,2
0,1991,4,0100000000,256,S,10,0
0,1992,7,1010110000,688,A,14,4
0,1993,4,0000100000,32,B,13,3
0,1994,5,0000010000,16,C,17,7
0,1995,5,0001000000,64,D,12,2
0,1996,4,0101010000,336,S,11,1
0,1997,3,0000110000,48,A,10,0
0,1998,20,1001000000,576,B,2,2
0,1999,16,0100000000,256,C,14,4
0,2000,11,0000010000,16,D,14,4
0,2001,16,0101000100,324,S,11,1
0,2002,9,1110100000,928,A,10,0
0,2003,11,1001000000,576,B,12,2
0,2004,2,0000010000,16,C,10,0
0,2005,12,1000010000,528,D,14,4
0,2006,8,0101000000,320,S,17,7
0,2007,3,0001001101,77,A,13,3
0,2008,4,0000000000,0,B,18,8
0,2009,3,0000010000,16,C,10,0
0,2010,14,1001010000,592,D,15,5
0,2011,7,0101000000,320,S,16,6
0,2012,3,1011100000,736,A,14,4
0,2013,20,1001000000,576,B,3,3
0,2014,7,0000010000,16,C,10,0
0,2015,5,0000000000,0,D,17,7
0,2016,7,0101010000,336,S,10,0
0,2017,5,1011110000,752,A,12,2
0,2018,8,0000100000,32,B,13,3
0,2019,4,0000010000,16,C,17,7
0,2020,4,0001000000,64,D,3,16
0,2021,10,0101010000,336,S,16,6
0,2022,3,0010100000,160,A,12,2
0,2023,8,1000000000,512,B,11,1
0,2024,16,1000010000,528,C,17,7
0,2025,14,1100000000,768,D,14,4
0,2026,4,0100000000,256,S,16,6
0,2027,7,0010100000,160,A,11,1
0,2028,7,0001000000,64,B,3,11
0,2029,10,1000000000,512,C,17,7
0,2030,9,0000100000,32,D,3,13
0,2031,6,0011000000,192,S,14,4
0,2032,18,0001010100,84,A,13,3
0,2033,16,0001000100,68,B,11,1
0,2034,12,0100000000,256,C,14,4
0,2035,14,0011001001,201,D,14,4
0,2036,7,0101010000,336,S,17,7
0,2037,4,1011100000,736,A,12,2
0,2038,20,0000000000,0,B,1,1
0,2039,18,1000000000,512,C,16,6
0,2040,17,0000011000,24,D,14,4
0,2041,6,0101010000,336,S,17,7
0,2042,5,1000100000,544,A,18,8
0,2043,18,1000000000,512,B,18,8
0,2044,9,1000010000,528,C,18,8
0,2045,14,1001000000,576,D,12,2
0,2046,6,0100100000,288,S,14,4
0,2047,5,1001111100,636,A,14,4
0,2048,4,0001000000,64,B,11,1
0,2049,5,0000010000,16,C,10,0
0,2050,12,0000111000,56,D,13,3
0,2051,6,0101010000,336,S,10,0
0,2052,7,0010110000,176,A,14,4
0,2053,7,0001000000,64,B,12,2
0,2054,20,0100000000,256,C,0,0
0,2055,20,0100100000,288,D,4,4
0,2056,6,0100100000,288,S,12,2
0,2057,4,1010111101,701,A,15,5
0,2058,7,0000100000,32,B,12,2
0,2059,20,1000010000,528,C,7,7
0,2060,7,0000001000,8,D,16,6
0,2061,8,0101000000,320,S,11,1
0,2062,5,1101010100,852,A,14,4
0,2063,8,0001000000,64,B,12,2
0,2064,8,0000010100,20,C,19,9
0,2065,5,0000000000,0,D,17,7
0,2066,17,0101000100,324,S,10,0
0,2067,5,0010101101,173,A,18,8
0,2068,6,1000000000,512,B,11,1
0,2069,9,0100000000,256,C,15,5
0,2070,18,1000000000,512,D,15,5
0,2071,6,0000100000,32,S,2,11
0,2072,3,1000110000,560,A,19,9
0,2073,8,0000100000,32,B,3,12
0,2074,3,0000010000,16,C,11,1
0,2075,11,0001000000,64,D,3,15
0,2076,9,0011000000,192,S,14,4
0,2077,4,0000110000,48,A,15,5
0,2078,20,1000000000,512,B,6,6
0,2079,14,0010001110,142,C,10,0
0,2080,5,0000100000,32,D,12,2
0,2081,9,0101000000,320,S,17,7
0,2082,15,0100100000,288,A,14,4
0,2083,8,0000000000,0,B,11,1
0,2084,15,1000010000,528,C,17,7
0,2085,11,0100000000,256,D,14,4
0,2086,13,0011000000,192,S,14,4
0,2087,4,0000100100,36,A,13,3
0,2088,6,1000000000,512,B,17,7
0,2089,20,1000010000,528,C,6,6
0,2090,2,0001000000,64,D,2,12
0,2091,5,0101010000,336,S,11,1
0,2092,1,1010000000,640,A,12,2
0,2093,20,1000000000,512,B,2,2
0,2094,20,1000011100,540,C,0,0
0,2095,6,0001000000,64,D,2,16
0,2096,6,0100000000,256,S,11,1
0,2097,12,1000010000,528,A,13,3
0,2098,10,1001000000,576,B,12,2
0,2099,11,1000010000,528,C,16,6
0,2100,15,0000010000,16,D,15,5
0,2101,6,0101010000,336,S,11,1
0,2102,14,0100100000,288,A,14,4
0,2103,20,0000000100,4,B,0,0
0,2104,20,1000010000,528,C,6,6
0,2105,4,0001000000,64,D,17,7
0,2106,10,0101010000,336,S,16,6
0,2107,4,0010110000,176,A,12,2
0,2108,20,1000000000,512,B,6,6
0,2109,12,1000010000,528,C,16,6
0,2110,8,0000110000,48,D,12,2
0,2111,7,0101010000,336,S,14,4
0,2112,4,0011000000,192,A,2,15
0,2113,13,1001000000,576,B,12,2
0,2114,3,0000010000,16,C,10,0
0,2115,9,0100000000,256,D,15,5
0,2116,4,1011000000,704,S,12,2
0,2117,8,0100100101,293,A,14,4
0,2118,5,0001000000,64,B,17,7
0,2119,6,0000010000,16,C,16,6
0,2120,16,1001000000,576,D,14,4
0,2121,14,0000010000,16,S,12,2
0,2122,5,0011000000,192,A,3,13
0,2123,6,1001000000,576,B,13,3
0,2124,20,1100000000,768,C,5,5
0,2125,6,0001000000,64,D,16,6
0,2126,6,0001010000,80,S,16,6
0,2127,4,0011000000,192,A,3,15
0,2128,5,0000100000,32,B,13,3
0,2129,6,0010000000,128,C,14,4
0,2130,20,0000110000,48,D,2,2
0,2131,5,0001010000,80,S,11,1
0,2132,13,1001001100,588,A,11,1
0,2133,7,0001000000,64,B,16,6
0,2134,1,0000000000,0,C,11,1
0,2135,13,0000111000,56,D,12,2
0,2136,12,0000110000,48,S,15,5
0,2137,5,0011000000,192,A,3,14
0,2138,8,0001000000,64,B,2,16
0,2139,7,0000010100,20,C,10,0
0,2140,20,0000010000,16,D,2,2
0,2141,12,0001010000,80,S,10,0
0,2142,5,1010110000,688,A,15,5
0,2143,9,1001000000,576,B,12,2
0,2144,20,1000010000,528,C,6,6
0,2145,5,0000100000,32,D,14,4
0,2146,4,0100100000,288,S,12,2
0,2147,4,1010100000,672,A,12,2
0,2148,20,0001000000,64,B,1,1
0,2149,5,1111110000,1008,C,14,4
0,2150,5,0000100000,32,D,2,12
0,2151,20,0101010000,336,S,1,1
0,2152,6,1011100000,736,A,11,1
0,2153,20,1000000000,512,B,7,7
0,2154,12,0000010000,16,C,10,0
0,2155,15,1001010000,592,D,13,3
0,2156,3,0001010000,80,S,17,7
0,2157,4,1100100000,800,A,12,2
0,2158,20,0001001000,72,B,7,1
0,2159,13,1100000000,768,C,15,5
0,2160,20,1001000000,576,D,4,2
0,2161,4,0100010000,272,S,11,1
0,2162,20,0100100000,288,A,4,4
0,2163,4,0000100000,32,B,10,0
0,2164,17,1100000000,768,C,15,5
0,2165,6,0001000000,64,D,12,2
0,2166,8,0100100000,288,S,10,0
0,2167,5,1110110000,944,A,15,5
0,2168,5,0000100000,32,B,10,0
0,2169,15,1100000000,768,C,14,4
0,2170,4,0001001000,72,D,12,2
0,2171,11,0000010000,16,S,12,2
0,2172,5,1101100000,864,A,14,4
0,2173,19,1000000000,512,B,16,6
0,2174,20,0000010100,20,C,0,0
0,2175,13,1001010000,592,D,15,5
0,2176,20,0101010100,340,S,1,1
0,2177,11,1001110100,628,A,10,0
0,2178,10,1000000000,512,B,17,7
0,2179,9,0000010000,16,C,17,7
0,2180,18,1001010000,592,D,14,4
0,2181,11,0101010000,336,S,11,1
0,2182,6,1111100000,992,A,11,1
0,2183,5,0001000000,64,B,13,3
0,2184,3,0000010000,16,C,11,1
0,2185,10,1100000000,768,D,14,4
0,2186,6,0101000000,320,S,14,4
0,2187,5,1001110000,624,A,14,4
0,2188,14,1000000000,512,B,17,7
0,2189,20,1000010000,528,C,7,7
0,2190,20,0100000000,256,D,4,4
0,2191,8,0101010000,336,S,16,6
0,2192,15,0001010100,84,A,13,3
0,2193,7,0000100000,32,B,12,2
0,2194,13,1000010000,528,C,18,8
0,2195,7,0100100000,288,D,14,4
0,2196,9,0101010000,336,S,11,1
0,2197,4,1101100000,864,A,12,2
0,2198,5,0001000000,64,B,16,6
0,2199,5,0000010000,16,C,16,6
0,2200,18,0001000000,64,D,3,13
0,2201,8,0101000000,320,S,11,1
0,2202,4,1011110000,752,A,18,8
0,2203,13,1000000000,512,B,19,9
0,2204,15,1000011100,540,C,11,1
0,2205,8,0000111000,56,D,14,4
0,2206,6,0101010000,336,S,16,6
0,2207,1,0010100000,160,A,14,4
0,2208,4,0001000000,64,B,10,0
0,2209,19,0100000000,256,C,17,7
0,2210,15,0100000000,256,D,16,6
0,2211,7,0101010000,336,S,16,6
0,2212,7,1001110000,624,A,12,2
0,2213,4,0001000000,64,B,2,10
0,2214,9,0010000000,128,C,10,0
0,2215,2,0000001000,8,D,17,7
0,2216,6,0100100000,288,S,10,0
0,2217,4,0000111100,60,A,14,4
0,2218,20,1000000000,512,B,7,1
0,2219,6,0000010000,16,C,10,0
0,2220,15,0000010000,16,D,14,4
0,2221,11,0000110000,48,S,13,3
0,2222,1,0000100101,37,A,12,2
0,2223,12,0000100100,36,B,12,2
0,2224,20,1000010000,528,C,6,6
0,2225,4,0000100000,32,D,14,4
0,2226,11,0101010000,336,S,17,7
0,2227,11,1000010000,528,A,13,3
0,2228,4,0000000000,0,B,10,0
0,2229,11,1000010000,528,C,18,8
0,2230,9,0100000000,256,D,15,5
0,2231,4,1011000000,704,S,13,3
0,2232,7,0100100000,288,A,14,4
0,2233,11,1001000000,576,B,13,3
0,2234,12,1000011100,540,C,11,1
0,2235,4,0000001000,8,D,13,3
0,2236,6,0101000000,320,S,11,1
0,2237,8,0010110000,176,A,14,4
0,2238,13,0000101000,40,B,2,10
0,2239,20,0000011000,24,C,1,1
0,2240,4,0001000000,64,D,15,5
0,2241,4,0101000000,320,S,10,0
0,2242,8,0100100000,288,A,15,5
0,2243,6,0000000000,0,B,16,6
0,2244,5,0000010000,16,C,11,1
0,2245,14,1001010000,592,D,15,5
0,2246,8,0101010000,336,S,17,7
0,2247,8,1000010000,528,A,13,3
0,2248,4,0000100000,32,B,12,2
0,2249,20,1000010000,528,C,7,7
0,2250,20,1000010001,529,D,6,6
0,2251,7,0001010000,80,S,10,0
0,2252,20,0100000000,256,A,1,1
0,2253,9,0000000100,4,B,11,1
0,2254,5,1000010000,528,C,16,6
0,2255,11,0100001001,265,D,3,17
0,2256,4,0101000000,320,S,17,7
0,2257,9,1010111101,701,A,18,8
0,2258,5,0001000000,64,B,16,6
0,2259,20,0000010000,16,C,1,1
0,2260,5,0000100000,32,D,14,4
0,2261,9,0101010000,336,S,17,7
0,2262,6,1001000100,580,A,10,0
0,2263,12,1000000000,512,B,17,7
0,2264,9,1100000000,768,C,14,4
0,2265,7,1001010000,592,D,12,2
0,2266,4,0001010000,80,S,10,0
0,2267,7,1001111100,636,A,10,0
0,2268,20,0000000000,0,B,1,1
0,2269,15,1000010000,528,C,17,7
0,2270,9,0011000000,192,D,14,4
0,2271,3,0100100000,288,S,12,2
0,2272,7,1011110000,752,A,12,2
0,2273,18,1001000000,576,B,13,3
0,2274,19,1000010000,528,C,16,6
0,2275,8,0000100000,32,D,3,12
0,2276,19,0000010000,16,S,13,3
0,2277,2,1011100000,736,A,12,2
0,2278,20,0001001000,72,B,2,0
0,2279,6,0000010000,16,C,10,0
0,2280,5,0000100000,32,D,12,2
0,2281,20,0101010100,340,S,1,1
0,2282,4,1010110000,688,A,11,1
0,2283,5,0000100000,32,B,13,3
0,2284,8,0000010000,16,C,11,1
0,2285,3,1001100000,608,D,12,2
0,2286,8,0101000100,324,S,11,1
0,2287,6,1001111100,636,A,14,4
0,2288,8,0000100000,32,B,2,13
0,2289,16,0010000000,128,C,14,4
0,2290,3,0000000000,0,D,13,3
0,2291,2,0000100000,32,S,10,0
0,2292,3,1001000100,580,A,11,1
0,2293,4,0000000000,0,B,16,6
0,2294,7,0000010000,16,C,11,1
0,2295,12,0100000000,256,D,15,5
0,2296,7,0100000000,256,S,17,7
0,2297,4,1000110000,560,A,18,8
0,2298,3,0001000000,64,B,11,1
0,2299,7,0000010000,16,C,11,1
0,2300,19,1000000000,512,D,16,6
0,2301,13,0101000000,320,S,12,2
0,2302,8,1001110000,624,A,13,3
0,2303,20,0000000100,4,B,0,0
0,2304,7,0000010000,16,C,18,8
0,2305,5,0001000000,64,D,2,13
0,2306,6,0001010000,80,S,11,1
0,2307,16,1000010000,528,A,13,3
0,2308,20,0000100000,32,B,1,1
0,2309,11,0000010100,20,C,19,9
0,2310,11,0000010000,16,D,14,4
0,2311,7,0100100000,288,S,11,1
0,2312,3,1010000000,640,A,15,5
0,2313,7,1001000000,576,B,12,2
0,2314,12,1000010000,528,C,16,6
0,2315,20,0011000000,192,D,3,5
0,2316,11,0000010000,16,S,17,7
0,2317,5,0001000100,68,A,11,1
0,2318,5,0000100000,32,B,13,3
0,2319,17,0100000000,256,C,17,7
0,2320,6,0000001000,8,D,16,6
0,2321,19,0101000100,324,S,10,0
0,2322,4,0010000000,128,A,14,4
0,2323,8,0000100000,32,B,3,12
0,2324,1,0000000000,0,C,16,6
0,2325,20,0100100000,288,D,5,5
0,2326,2,0010000000,128,S,14,4
0,2327,6,1010100000,672,A,18,8
0,2328,9,1000000000,512,B,16,6
0,2329,13,1000010000,528,C,16,6
0,2330,19,0011000000,192,D,2,14
0,2331,5,0101000000,320,S,17,7
0,2332,5,0010110000,176,A,12,2
0,2333,5,0000100000,32,B,11,1
0,2334,13,1000010000,528,C,16,6
0,2335,3,0101011001,345,D,16,6
0,2336,15,0000110000,48,S,15,5
0,2337,10,1111100000,992,A,12,2
0,2338,5,0001000000,64,B,11,1
0,2339,6,0000010000,16,C,19,9
0,2340,20,0001000000,64,D,3,3
0,2341,20,0100100001,289,S,0,0
0,2342,3,1010110000,688,A,12,2
0,2343,11,0000100000,32,B,13,3
0,2344,20,0000000000,0,C,5,5
0,2345,13,1000000000,512,D,17,7
0,2346,15,0000110000,48,S,12,2
0,2347,11,1110110000,944,A,10,0
0,2348,6,0001000000,64,B,10,0
0,2349,20,1000000000,512,C,6,6
0,2350,4,0000100000,32,D,13,3
0,2351,8,0100010000,272,S,11,1
0,2352,5,1111110000,1008,A,14,4
0,2353,6,0000100000,32,B,10,0
0,2354,11,1000010000,528,C,16,6
0,2355,15,0000110000,48,D,15,5
0,2356,7,0101010000,336,S,17,7
0,2357,4,1001111100,636,A,18,8
0,2358,8,1001000000,576,B,12,2
0,2359,16,1100000000,768,C,14,4
0,2360,14,1001010000,592,D,12,2
0,2361,9,0101000000,320,S,17,7
0,2362,11,1011110000,752,A,2,12
0,2363,17,1001000000,576,B,13,3
0,2364,16,1000010000,528,C,17,7
0,2365,10,1001000000,576,D,12,2
0,2366,10,0101000000,320,S,17,7
0,2367,2,0000110000,48,A,15,5
0,2368,11,0000000100,4,B,10,0
0,2369,14,0000011000,24,C,18,8
0,2370,8,0001000000,64,D,3,17
0,2371,7,0001010000,80,S,17,7
0,2372,20,0001010000,80,A,2,2
0,2373,6,0000100000,32,B,12,2
0,2374,11,1100000000,768,C,14,4
0,2375,20,1000010000,528,D,6,6
0,2376,5,0101000000,320,S,17,7
0,2377,2,1000101100,556,A,19,9
0,2378,5,0001000000,64,B,17,7
0,2379,5,0000010000,16,C,16,6
0,2380,20,1000010000,528,D,2,2
0,2381,3,0100010000,272,S,17,7
0,2382,1,0000010000,16,A,12,2
0,2383,3,0000100000,32,B,12,2
0,2384,20,1000010000,528,C,6,0
0,2385,12,1101000000,832,D,13,3
0,2386,7,0101010000,336,S,16,6
0,2387,11,1101010000,848,A,14,4
0,2388,20,0001000000,64,B,1,1
0,2389,16,0000011000,24,C,10,0
0,2390,6,0000001000,8,D,17,7
0,2391,9,0101010000,336,S,10,0
0,2392,1,0010000000,128,A,12,2
0,2393,6,0000000000,0,B,16,6
0,2394,12,1000010000,528,C,19,9
0,2395,15,1000010000,528,D,19,9
0,2396,20,0101000100,324,S,1,1
0,2397,5,0011000100,196,A,3,13
0,2398,8,1001000000,576,B,13,3
0,2399,20,1000010000,528,C,6,6
0,2400,4,0000100000,32,D,12,2
0,2401,3,0100100000,288,S,11,1
0,2402,8,1111110000,1008,A,12,2
0,2403,10,1000000000,512,B,19,9
0,2404,8,1000010000,528,C,18,8
0,2405,8,0010000000,128,D,15,5
0,2406,5,0101010000,336,S,17,7
0,2407,3,1011000000,704,A,11,1
0,2408,3,0000100000,32,B,13,3
0,2409,20,1000000000,512,C,7,7
0,2410,5,0001001000,72,D,14,4
0,2411,9,0100100000,288,S,12,2
0,2412,4,1111100000,992,A,15,5
0,2413,12,1000000000,512,B,18,8
0,2414,15,1000010000,528,C,16,6
0,2415,5,0001000000,64,D,16,6
0,2416,20,0101000100,324,S,1,1
0,2417,3,1101100000,864,A,14,4
0,2418,4,0000000000,0,B,16,6
0,2419,19,1000010000,528,C,17,7
0,2420,10,1001000000,576,D,12,2
0,2421,5,0101000000,320,S,17,7
0,2422,7,1011100000,736,A,2,11
0,2423,13,1001000000,576,B,13,3
0,2424,1,0000000000,0,C,16,6
0,2425,10,0001010000,80,D,12,2
0,2426,7,0101000000,320,S,16,6
0,2427,6,1011110000,752,A,18,8
0,2428,7,0001000000,64,B,12,2
0,2429,20,1000000000,512,C,6,6
0,2430,20,1001010000,592,D,3,3
0,2431,3,0100100000,288,S,13,3
0,2432,19,0100100000,288,A,14,4
0,2433,13,1001000000,576,B,13,3
0,2434,2,0000010000,16,C,14,4
0,2435,2,0000000000,0,D,15,5
0,2436,13,0000110000,48,S,14,4
0,2437,5,1111111100,1020,A,14,4
0,2438,3,0000000000,0,B,19,9
0,2439,5,0000010000,16,C,16,6
0,2440,14,1101010000,848,D,14,4
0,2441,5,0101000000,320,S,14,4
0,2442,6,1111000000,960,A,12,2
0,2443,9,1001000000,576,B,12,2
0,2444,19,1000010000,528,C,16,6
0,2445,19,1000000000,512,D,17,7
0,2446,3,0101010000,336,S,11,1
0,2447,3,1001001100,588,A,12,2
0,2448,3,0000000000,0,B,16,6
0,2449,13,1000010100,532,C,10,0
0,2450,19,1100000000,768,D,14,4
0,2451,6,0001010000,80,S,10,0
0,2452,5,0010110101,181,A,10,0
0,2453,6,0001000000,64,B,2,13
0,2454,15,1000010000,528,C,18,8
0,2455,20,1000000000,512,D,6,6
0,2456,9,0101010000,336,S,16,6
0,2457,11,0010111000,184,A,10,0
0,2458,9,1001000000,576,B,13,3
0,2459,18,1000010000,528,C,18,8
0,2460,8,1001010000,592,D,13,3
0,2461,5,0101000000,320,S,16,6
0,2462,4,1011000000,704,A,10,0
0,2463,2,0000100000,32,B,10,0
0,2464,5,0000010000,16,C,17,7
0,2465,3,0000000000,0,D,14,4
0,2466,4,0101010000,336,S,14,4
0,2467,7,0000110100,52,A,14,4
0,2468,8,1000000000,512,B,17,7
0,2469,15,1000010000,528,C,16,6
0,2470,17,0001010000,80,D,15,5
0,2471,3,0101000000,320,S,11,1
