,maze,steps,maze_final_binary,maze_final_decimal,center_agent,flag_1,flag_2
0,2706,6,0100100000,288,S,2,14
0,2707,6,0000100010,34,A,1,10
0,2708,9,0010110000,176,B,12,2
0,2709,8,0101100000,352,C,14,4
0,2710,11,0010000010,130,D,4,18
0,2711,5,0110000000,384,S,5,14
0,2712,5,0000000000,0,A,19,9
0,2713,8,0010100000,160,B,3,12
0,2714,3,0001000000,64,C,10,0
0,2715,7,1000000000,512,D,16,6
0,2716,6,0000100000,32,S,2,10
0,2717,6,0010100000,160,A,19,9
0,2718,8,0010000001,129,B,11,1
0,2719,7,0000100000,32,C,19,9
0,2720,5,0010000100,132,D,4,14
0,2721,4,0100100000,288,S,2,14
0,2722,20,0011000000,192,A,2,2
0,2723,20,0011000000,192,B,2,2
0,2724,15,0100100000,288,C,15,5
0,2725,9,0000100000,32,D,3,18
0,2726,5,0010000000,128,S,4,10
0,2727,5,0010000000,128,A,15,5
0,2728,7,0000100000,32,B,2,19
0,2729,14,0100100000,288,C,15,5
0,2730,9,0100000100,260,D,15,5
0,2731,6,0010000000,128,S,5,10
0,2732,5,0010100000,160,A,19,9
0,2733,8,0010110000,176,B,19,9
0,2734,13,0011000000,192,C,4,11
0,2735,5,0010000000,128,D,4,13
0,2736,3,1100000000,768,S,11,1
0,2737,5,0011100000,224,A,15,5
0,2738,9,0010000000,128,B,18,8
0,2739,5,0010100000,160,C,11,1
0,2740,5,0000000000,0,D,18,8
0,2741,6,0100100000,288,S,3,13
0,2742,17,0010000001,129,A,11,1
0,2743,7,0010000000,128,B,19,9
0,2744,4,0010000000,128,C,4,14
0,2745,5,0010000000,128,D,4,18
0,2746,14,0010000000,128,S,4,10
0,2747,6,0010110000,176,A,19,9
0,2748,5,0010100010,162,B,10,0
0,2749,2,1001000010,578,C,10,0
0,2750,9,0010000000,128,D,4,18
0,2751,6,0000000000,0,S,10,0
0,2752,2,0000100000,32,A,11,1
0,2753,9,0010000000,128,B,18,8
0,2754,5,0000100000,32,C,11,1
0,2755,13,0100000100,260,D,15,5
0,2756,11,1110000000,896,S,10,0
0,2757,14,0100100000,288,A,14,4
0,2758,16,1000000000,512,B,17,7
0,2759,2,0001000000,64,C,15,5
0,2760,20,0000000110,6,D,3,3
0,2761,10,0101100000,352,S,3,14
0,2762,7,0000100000,32,A,18,8
0,2763,10,0010000001,129,B,10,0
0,2764,3,0000100000,32,C,11,1
0,2765,20,0010000000,128,D,3,3
0,2766,6,1110000000,896,S,11,1
0,2767,14,0010000000,128,A,14,4
0,2768,10,0000100010,34,B,3,18
0,2769,6,0000100010,34,C,0,10
0,2770,9,0000100000,32,D,2,19
0,2771,6,0010000000,128,S,5,10
0,2772,9,0010100000,160,A,18,8
0,2773,4,0010000010,130,B,18,8
0,2774,5,0000100010,34,C,1,16
0,2775,4,0000100000,32,D,2,12
0,2776,7,0100100000,288,S,2,10
0,2777,12,0010000001,129,A,10,0
0,2778,11,0010000000,128,B,18,8
0,2779,5,0010100000,160,C,10,0
0,2780,8,0010000000,128,D,4,12
0,2781,9,1110000000,896,S,12,2
0,2782,2,0010100000,160,A,14,4
0,2783,4,0000100000,32,B,3,19
0,2784,7,0011000000,192,C,4,11
0,2785,19,0100000100,260,D,14,4
0,2786,6,0010000000,128,S,4,12
0,2787,5,0010000000,128,A,19,9
0,2788,6,0010110000,176,B,10,0
0,2789,6,0011100000,224,C,10,0
0,2790,11,0000000110,6,D,14,4
0,2791,6,1111110000,1008,S,10,0
0,2792,3,0010100000,160,A,19,9
0,2793,4,0000100000,32,B,3,18
0,2794,3,0000100000,32,C,10,0
0,2795,7,0010000000,128,D,5,13
0,2796,5,0000000000,0,S,10,0
0,2797,5,0000100000,32,A,18,8
0,2798,3,0000000000,0,B,18,8
0,2799,5,1001100000,608,C,10,0
0,2800,10,0100000100,260,D,14,4
0,2801,7,1110000000,896,S,10,0
0,2802,6,0010000000,128,A,19,9
0,2803,7,0000100010,34,B,3,18
0,2804,20,0100100000,288,C,4,4
0,2805,7,0000100000,32,D,2,18
0,2806,6,0000100000,32,S,3,11
0,2807,5,0000100000,32,A,15,5
0,2808,7,0010000010,130,B,19,9
0,2809,1,0010000000,128,C,4,10
0,2810,6,0000000110,6,D,16,6
0,2811,3,0100100000,288,S,2,11
0,2812,20,0000100010,34,A,1,0
0,2813,3,0010110000,176,B,12,2
0,2814,5,0010000001,129,C,4,14
0,2815,7,0000000000,0,D,19,9
0,2816,3,0010000000,128,S,4,13
0,2817,1,0010100000,160,A,13,3
0,2818,5,0010000010,130,B,19,9
0,2819,5,0010000001,129,C,4,19
0,2820,12,0010000110,134,D,4,18
0,2821,5,0000100000,32,S,2,11
0,2822,5,0000100000,32,A,10,0
0,2823,8,0010010000,144,B,18,8
0,2824,20,0010100010,162,C,0,0
0,2825,8,0000100000,32,D,2,18
0,2826,5,1110000000,896,S,15,5
0,2827,7,0010100000,160,A,15,5
0,2828,5,0000100010,34,B,3,18
0,2829,10,0000100010,34,C,1,11
0,2830,5,0010000000,128,D,4,18
0,2831,7,1111100000,992,S,11,1
0,2832,2,0010000000,128,A,18,8
0,2833,9,0010100000,160,B,2,12
0,2834,5,0010000001,129,C,5,18
0,2835,6,0000100000,32,D,2,19
0,2836,6,0000000000,0,S,10,0
0,2837,17,0100000000,256,A,14,4
0,2838,14,0011000000,192,B,12,2
0,2839,12,0010100000,160,C,19,9
0,2840,12,0010000110,134,D,12,2
0,2841,5,0100100000,288,S,2,14
0,2842,7,0010110000,176,A,12,2
0,2843,5,0010010000,144,B,18,8
0,2844,4,0000100000,32,C,10,0
0,2845,10,0000100000,32,D,2,15
0,2846,5,0100100000,288,S,2,15
0,2847,5,0010000010,130,A,18,8
0,2848,10,0000100010,34,B,2,18
0,2849,19,0100100000,288,C,14,4
0,2850,4,0010000110,134,D,18,8
0,2851,8,0100100000,288,S,3,11
0,2852,7,0010000000,128,A,14,4
0,2853,7,0010000000,128,B,18,8
0,2854,4,0010100000,160,C,14,4
0,2855,5,0010000110,134,D,18,8
0,2856,4,0000000010,2,S,13,3
0,2857,7,0010000000,128,A,19,9
0,2858,12,0000100010,34,B,2,18
0,2859,9,0111000000,448,C,5,11
0,2860,20,0011000000,192,D,3,3
0,2861,20,0010000000,128,S,4,0
0,2862,12,0010100000,160,A,14,4
0,2863,7,0010000000,128,B,18,8
0,2864,5,0011000000,192,C,4,19
0,2865,6,0010000010,130,D,5,19
0,2866,2,0100000000,256,S,11,1
0,2867,9,0010000000,128,A,18,8
0,2868,9,0010110000,176,B,19,9
0,2869,11,0011000000,192,C,4,10
0,2870,6,0010000110,134,D,18,8
0,2871,7,0000100000,32,S,2,11
0,2872,3,0010100000,160,A,14,4
0,2873,20,0011000000,192,B,2,2
0,2874,20,0000100000,32,C,4,4
0,2875,20,0010100110,166,D,3,7
0,2876,11,0010110000,176,S,6,10
0,2877,8,0010100000,160,A,18,8
0,2878,7,0010100000,160,B,3,12
0,2879,17,0010100000,160,C,11,1
0,2880,8,0010110000,176,D,12,2
0,2881,2,1100000010,770,S,10,0
0,2882,12,0010100000,160,A,19,9
0,2883,5,0010110000,176,B,18,8
0,2884,4,0000100000,32,C,19,9
0,2885,9,0010000000,128,D,4,19
0,2886,20,0100000001,257,S,0,0
0,2887,5,0000100000,32,A,11,1
0,2888,8,0010000000,128,B,19,9
0,2889,6,0000100000,32,C,11,1
0,2890,5,0000000110,6,D,19,9
0,2891,15,0010000000,128,S,4,11
0,2892,3,0010000000,128,A,18,8
0,2893,5,0010000000,128,B,12,2
0,2894,11,0100100010,290,C,10,0
0,2895,20,0011000000,192,D,4,9
0,2896,3,0100100000,288,S,2,12
0,2897,5,0010100000,160,A,12,2
0,2898,6,0010000010,130,B,19,9
0,2899,4,0101100000,352,C,11,1
0,2900,20,0100100000,288,D,3,4
0,2901,10,0000100000,32,S,3,11
0,2902,9,0010000000,128,A,14,4
0,2903,5,0010110000,176,B,19,9
0,2904,8,0011100000,224,C,18,8
0,2905,10,0011000000,192,D,5,18
0,2906,9,1110000000,896,S,10,0
0,2907,6,0010000000,128,A,18,8
0,2908,5,0010000010,130,B,19,9
0,2909,12,0000100000,32,C,11,1
0,2910,6,0010000110,134,D,5,14
0,2911,5,1110000000,896,S,11,1
0,2912,3,0000100000,32,A,11,1
0,2913,6,0000000110,6,B,19,9
0,2914,15,0100100000,288,C,11,1
0,2915,5,0000100000,32,D,2,19
0,2916,7,1100000000,768,S,11,1
0,2917,5,0000100010,34,A,0,10
0,2918,8,1000000000,512,B,17,7
0,2919,9,0010100000,160,C,18,8
0,2920,12,0010000000,128,D,5,18
0,2921,6,1110000000,896,S,14,4
0,2922,8,0011000000,192,A,18,8
0,2923,4,0010000010,130,B,18,8
0,2924,3,0010000000,128,C,5,11
0,2925,6,0000000010,2,D,18,8
0,2926,14,0100100000,288,S,3,13
0,2927,7,0000100000,32,A,18,8
0,2928,13,1000000010,514,B,16,6
0,2929,3,0010000000,128,C,4,14
0,2930,20,0010100110,166,D,2,2
0,2931,5,0010000000,128,S,5,11
0,2932,8,0010100010,162,A,18,8
0,2933,11,0010100000,160,B,3,13
0,2934,10,0010000001,129,C,4,18
0,2935,6,0010000110,134,D,5,15
0,2936,6,0000000010,2,S,11,1
0,2937,9,0010100000,160,A,18,8
0,2938,8,0010100010,162,B,11,1
0,2939,4,0010000001,129,C,4,10
0,2940,20,0011000000,192,D,4,9
0,2941,7,0100000000,256,S,11,1
0,2942,13,0010100000,160,A,19,9
0,2943,7,0010110000,176,B,10,0
0,2944,3,0000100000,32,C,11,1
0,2945,6,0000000000,0,D,19,9
0,2946,5,0110001110,398,S,11,1
0,2947,10,0011000000,192,A,19,9
0,2948,4,0010000000,128,B,18,8
0,2949,20,0011110000,240,C,5,6
0,2950,20,0010000000,128,D,2,2
0,2951,6,1110000000,896,S,14,4
0,2952,3,0000100000,32,A,10,0
0,2953,8,0011000000,192,B,18,8
0,2954,17,0100100000,288,C,14,4
0,2955,4,0000000000,0,D,18,8
0,2956,5,1101100000,864,S,2,14
0,2957,6,0010110000,176,A,18,8
0,2958,7,0000100000,32,B,2,19
0,2959,6,0010100010,162,C,18,8
0,2960,5,0000000010,2,D,19,9
0,2961,6,0100100000,288,S,3,10
0,2962,5,0010100000,160,A,18,8
0,2963,13,0010100000,160,B,3,12
0,2964,4,0101100000,352,C,14,4
0,2965,8,0100000100,260,D,14,4
0,2966,4,0010100000,160,S,13,3
0,2967,16,0100000000,256,A,15,5
0,2968,6,0010110000,176,B,18,8
0,2969,6,0000100010,34,C,0,16
0,2970,7,0000100000,32,D,2,18
0,2971,7,1000000000,512,S,11,1
0,2972,7,0010000000,128,A,13,3
0,2973,4,0000100010,34,B,2,18
0,2974,20,0100100000,288,C,4,4
0,2975,20,0001000110,70,D,3,3
0,2976,6,0010000000,128,S,4,10
0,2977,3,0010000000,128,A,11,1
0,2978,5,0000100000,32,B,2,19
0,2979,16,0100100000,288,C,15,5
0,2980,10,0010000000,128,D,5,19
0,2981,12,0000000000,0,S,13,3
0,2982,7,0100100000,288,A,15,5
0,2983,5,0010010000,144,B,12,2
0,2984,20,1011110000,752,C,5,0
0,2985,10,0100000100,260,D,12,2
0,2986,9,0100100000,288,S,2,14
0,2987,13,0100100000,288,A,15,5
0,2988,6,0000100010,34,B,3,19
0,2989,7,0000100010,34,C,18,8
0,2990,7,0010000110,134,D,19,9
0,2991,7,1110000000,896,S,11,1
0,2992,7,0010110000,176,A,18,8
0,2993,5,0010000010,130,B,10,0
0,2994,8,0010100001,161,C,0,14
0,2995,13,0010000000,128,D,5,18
0,2996,4,1100000000,768,S,10,0
0,2997,8,0010000000,128,A,18,8
0,2998,6,0010000000,128,B,19,9
0,2999,19,0100100000,288,C,14,4
0,3000,7,0000100000,32,D,2,15
0,3001,5,0010000000,128,S,5,15
0,3002,6,0010000000,128,A,18,8
0,3003,12,0000100010,34,B,3,18
0,3004,5,0000100000,32,C,11,1
0,3005,6,0010000000,128,D,5,18
0,3006,9,1100100000,800,S,3,12
0,3007,10,0010000001,129,A,11,1
0,3008,9,0010000000,128,B,18,8
0,3009,5,0000100010,34,C,1,18
0,3010,12,0010000110,134,D,4,18
0,3011,6,1100000000,768,S,11,1
0,3012,6,0010000000,128,A,18,8
0,3013,11,0000100010,34,B,3,18
0,3014,6,0000100010,34,C,0,19
0,3015,11,0000100000,32,D,3,18
0,3016,11,0100000100,260,S,11,1
0,3017,9,0010000000,128,A,18,8
0,3018,6,0000110000,48,B,3,18
0,3019,20,1011110111,759,C,0,4
0,3020,9,0100000100,260,D,14,4
0,3021,5,1110000000,896,S,11,1
0,3022,7,0010000000,128,A,19,9
0,3023,16,0000100000,32,B,2,18
0,3024,11,0010100000,160,C,18,8
0,3025,15,0010110010,178,D,6,13
0,3026,6,0100100000,288,S,2,11
0,3027,15,0011000000,192,A,18,8
0,3028,5,0010110000,176,B,18,8
0,3029,9,0011000000,192,C,4,11
0,3030,6,0010000100,132,D,5,14
0,3031,4,0010000000,128,S,4,10
0,3032,5,0010000010,130,A,18,8
0,3033,10,0000100000,32,B,2,18
0,3034,5,0000100010,34,C,1,10
0,3035,3,0010000000,128,D,5,12
0,3036,6,0010100000,160,S,12,2
0,3037,5,0010000000,128,A,19,9
0,3038,7,0010000010,130,B,10,0
0,3039,15,0100100000,288,C,15,5
0,3040,9,0010000110,134,D,5,18
0,3041,7,0100100000,288,S,2,14
0,3042,16,0100000000,256,A,15,5
0,3043,10,0011000000,192,B,11,1
0,3044,6,1101100000,864,C,15,5
0,3045,11,0100000100,260,D,12,2
0,3046,4,0010010000,144,S,12,2
0,3047,10,0100100000,288,A,11,1
0,3048,4,0000100000,32,B,3,12
0,3049,19,0100100010,290,C,11,1
0,3050,7,0000100000,32,D,2,19
0,3051,4,1110000000,896,S,11,1
0,3052,9,0010110000,176,A,19,9
0,3053,7,0000100000,32,B,3,19
0,3054,5,0011000000,192,C,5,10
0,3055,9,0100000100,260,D,15,5
0,3056,5,0100100000,288,S,2,12
0,3057,8,0000100000,32,A,12,2
0,3058,9,0000100000,32,B,2,18
0,3059,17,0010000000,128,C,5,18
0,3060,6,0000000000,0,D,18,8
0,3061,5,0100100010,290,S,2,10
0,3062,3,0010000000,128,A,19,9
0,3063,9,0000100000,32,B,2,19
0,3064,5,0000100000,32,C,11,1
0,3065,10,0010000000,128,D,4,19
0,3066,5,1110000000,896,S,10,0
0,3067,4,0000100000,32,A,10,0
0,3068,4,0000100000,32,B,2,18
0,3069,7,0010100000,160,C,18,8
0,3070,11,0000100000,32,D,3,14
0,3071,7,0010000000,128,S,4,11
0,3072,15,0100100000,288,A,14,4
0,3073,20,0010110000,176,B,0,6
0,3074,10,0100100000,288,C,14,4
0,3075,6,0000110000,48,D,2,18
0,3076,10,0010000000,128,S,4,11
0,3077,6,0010000000,128,A,18,8
0,3078,20,0010000001,129,B,1,1
0,3079,6,0000000000,0,C,19,9
0,3080,13,0010100000,160,D,13,3
0,3081,6,1000000000,512,S,11,1
0,3082,4,0010100000,160,A,19,9
0,3083,6,0010000010,130,B,18,8
0,3084,14,0000100010,34,C,1,11
0,3085,7,0000000010,2,D,19,9
0,3086,7,1100100000,800,S,2,12
0,3087,12,0010110000,176,A,19,9
0,3088,15,0010000001,129,B,11,1
0,3089,10,1111110000,1008,C,15,5
0,3090,5,0010000000,128,D,5,19
0,3091,4,1100000000,768,S,14,4
0,3092,5,0000100000,32,A,18,8
0,3093,6,0000100000,32,B,3,19
0,3094,4,0000100000,32,C,11,1
0,3095,17,0011000000,192,D,4,13
0,3096,6,0100100000,288,S,3,10
0,3097,9,0100000000,256,A,14,4
0,3098,10,0010000000,128,B,10,0
0,3099,9,0010100000,160,C,11,1
0,3100,7,0000000100,4,D,18,8
0,3101,11,1110100000,928,S,2,12
0,3102,15,0100100000,288,A,15,5
0,3103,4,0010110000,176,B,12,2
0,3104,5,0000100000,32,C,19,9
0,3105,8,0000000110,6,D,18,8
0,3106,15,1110000001,897,S,10,0
0,3107,20,0011000000,192,A,3,3
0,3108,6,0010000000,128,B,18,8
0,3109,12,0100100000,288,C,14,4
0,3110,6,0000100010,34,D,2,14
0,3111,4,0100000000,256,S,10,0
0,3112,8,0010110000,176,A,13,3
0,3113,7,0010110000,176,B,18,8
0,3114,18,0100100000,288,C,15,5
0,3115,16,0011000000,192,D,4,18
0,3116,5,1100100000,800,S,2,12
0,3117,13,0010100000,160,A,18,8
0,3118,6,0000100010,34,B,3,18
0,3119,5,0010000000,128,C,4,10
0,3120,9,0010000000,128,D,5,18
0,3121,5,0010000000,128,S,5,10
0,3122,3,0010100000,160,A,12,2
0,3123,9,0000100000,32,B,3,18
0,3124,10,0011100010,226,C,11,1
0,3125,8,1000000000,512,D,16,6
0,3126,2,0010000010,130,S,10,0
0,3127,5,0010100000,160,A,11,1
0,3128,6,0010100010,162,B,19,9
0,3129,8,0010100000,160,C,19,9
0,3130,10,0010000110,134,D,5,14
0,3131,12,1100100000,800,S,3,14
0,3132,3,0000100000,32,A,11,1
0,3133,7,0010110000,176,B,12,2
0,3134,5,0000000010,2,C,19,9
0,3135,3,0000000000,0,D,19,9
0,3136,20,0010000001,129,S,4,1
0,3137,6,0100000000,256,A,15,5
0,3138,9,0011000010,194,B,16,6
0,3139,7,0001000000,64,C,11,1
0,3140,14,0000100010,34,D,2,18
0,3141,12,1111110000,1008,S,12,2
0,3142,7,0010000000,128,A,18,8
0,3143,7,0000100010,34,B,3,11
0,3144,15,0010000001,129,C,5,19
0,3145,13,0011000110,198,D,5,12
0,3146,8,0100100010,290,S,3,11
0,3147,7,0010000000,128,A,19,9
0,3148,20,0010110110,182,B,3,0
0,3149,3,0000100000,32,C,10,0
0,3150,6,0010000000,128,D,4,19
0,3151,14,0100000100,260,S,11,1
0,3152,5,0010100000,160,A,12,2
0,3153,10,0010000001,129,B,10,0
0,3154,12,0000100010,34,C,1,11
0,3155,5,0000000110,6,D,18,8
0,3156,4,0100000000,256,S,11,1
0,3157,6,0010000000,128,A,18,8
0,3158,4,0010000010,130,B,10,0
0,3159,4,0000100010,34,C,11,1
0,3160,7,0000100010,34,D,2,18
0,3161,4,0100100000,288,S,3,10
0,3162,15,0100100000,288,A,14,4
0,3163,8,0010000000,128,B,19,9
0,3164,3,0010000000,128,C,5,15
0,3165,7,0010000000,128,D,5,18
0,3166,11,0110000000,384,S,4,11
0,3167,6,0000000000,0,A,11,1
0,3168,15,0000100010,34,B,3,18
0,3169,20,0010110000,176,C,4,4
0,3170,13,0100100000,288,D,2,14
0,3171,3,1100000000,768,S,16,6
0,3172,4,0010100000,160,A,15,5
0,3173,9,0010000000,128,B,13,3
0,3174,3,0010100000,160,C,14,4
0,3175,8,0010000000,128,D,4,18
0,3176,15,0100000001,257,S,10,0
0,3177,9,0011000000,192,A,19,9
0,3178,5,0010100000,160,B,3,12
0,3179,4,0000000000,0,C,19,9
0,3180,8,0010000000,128,D,4,18
0,3181,2,0100100000,288,S,2,12
0,3182,7,0010100000,160,A,13,3
0,3183,4,0010000000,128,B,19,9
0,3184,15,0100100000,288,C,15,5
0,3185,8,0011000110,198,D,18,8
0,3186,8,1100100000,800,S,2,10
0,3187,1,0000100000,32,A,10,0
0,3188,18,0000100010,34,B,2,18
0,3189,20,0011110000,240,C,5,6
0,3190,7,0010000000,128,D,4,19
0,3191,4,0100000000,256,S,10,0
0,3192,4,0000100010,34,A,12,2
0,3193,5,0010000000,128,B,18,8
0,3194,5,0000100000,32,C,10,0
0,3195,11,0000100000,32,D,2,15
0,3196,10,0100100000,288,S,2,10
0,3197,8,0000000000,0,A,19,9
0,3198,9,0010110000,176,B,12,2
0,3199,20,0011110000,240,C,4,6
0,3200,11,0010000000,128,D,4,19
0,3201,6,0100100000,288,S,3,12
0,3202,6,0010000000,128,A,18,8
0,3203,7,0000100000,32,B,2,18
0,3204,11,0010000000,128,C,5,10
0,3205,9,0100100001,289,D,2,14
0,3206,5,1110000000,896,S,14,4
0,3207,5,0010000000,128,A,10,0
0,3208,3,0010000000,128,B,11,1
0,3209,3,0000100000,32,C,19,9
0,3210,5,0010000110,134,D,4,13
0,3211,7,1110000000,896,S,10,0
0,3212,7,0010100000,160,A,15,5
0,3213,15,0011000000,192,B,18,8
0,3214,8,0000100010,34,C,18,8
0,3215,9,0000000100,4,D,19,9
0,3216,8,0010000000,128,S,4,10
0,3217,4,0010110000,176,A,10,0
0,3218,8,0011000000,192,B,18,8
0,3219,3,0010000010,130,C,11,1
0,3220,8,0010110000,176,D,6,13
0,3221,4,1100000000,768,S,10,0
0,3222,8,0010000000,128,A,13,3
0,3223,7,0000100000,32,B,3,19
0,3224,10,0010100000,160,C,18,8
0,3225,8,0010000000,128,D,4,19
0,3226,4,1110000000,896,S,16,6
0,3227,15,0100100000,288,A,14,4
0,3228,8,0010010000,144,B,19,9
0,3229,5,0011000000,192,C,4,11
0,3230,7,0010000110,134,D,14,4
0,3231,5,1100000000,768,S,10,0
0,3232,9,0011100000,224,A,11,1
0,3233,8,0000100010,34,B,2,18
0,3234,12,0000100010,34,C,0,11
0,3235,6,0010000000,128,D,5,18
0,3236,1,0000000000,0,S,10,0
0,3237,10,0100100000,288,A,15,5
0,3238,6,0010000000,128,B,18,8
0,3239,2,0101100000,352,C,11,1
0,3240,20,0011000000,192,D,2,2
0,3241,5,0010010000,144,S,10,0
0,3242,16,0100100000,288,A,15,5
0,3243,9,0010110000,176,B,13,3
0,3244,6,0011100000,224,C,14,4
0,3245,20,0010000000,128,D,4,9
0,3246,4,1110000000,896,S,10,0
0,3247,6,0010000000,128,A,19,9
0,3248,8,0000000000,0,B,18,8
0,3249,4,0000100000,32,C,11,1
0,3250,6,0000100000,32,D,2,15
0,3251,6,1110100000,928,S,10,0
0,3252,5,0010000000,128,A,18,8
0,3253,10,0000000000,0,B,18,8
0,3254,4,1001000000,576,C,16,6
0,3255,9,0010110000,176,D,6,13
0,3256,10,1001100000,608,S,2,13
0,3257,4,0010100000,160,A,12,2
0,3258,6,0000100010,34,B,2,18
0,3259,15,0100100000,288,C,14,4
0,3260,11,0010000110,134,D,4,14
0,3261,6,0000100000,32,S,3,10
0,3262,6,0000100000,32,A,19,9
0,3263,10,0000100000,32,B,3,18
0,3264,10,0100100000,288,C,15,5
0,3265,10,0100100000,288,D,3,14
0,3266,6,0100100000,288,S,2,14
0,3267,20,0010000001,129,A,0,0
0,3268,20,0000000100,4,B,2,2
0,3269,4,0010100000,160,C,11,1
0,3270,15,0011000000,192,D,5,13
0,3271,2,0000000000,0,S,10,0
0,3272,4,0010100000,160,A,19,9
0,3273,6,0010000010,130,B,18,8
0,3274,6,0010100000,160,C,19,9
0,3275,8,0010000000,128,D,5,18
0,3276,7,1111110000,1008,S,12,2
0,3277,3,0010110000,176,A,10,0
0,3278,7,0010000000,128,B,18,8
0,3279,5,0010100000,160,C,14,4
0,3280,6,0000100000,32,D,3,18
0,3281,6,0100100000,288,S,3,11
0,3282,9,0010000000,128,A,14,4
0,3283,6,0000100010,34,B,3,18
0,3284,8,0010100000,160,C,19,9
0,3285,12,0100000100,260,D,14,4
0,3286,8,0100100010,290,S,3,11
0,3287,9,0010110000,176,A,19,9
0,3288,14,0000100000,32,B,2,18
0,3289,15,1000000000,512,C,16,6
0,3290,16,0011000000,192,D,4,12
0,3291,6,0100000000,256,S,10,0
0,3292,8,0010000000,128,A,18,8
0,3293,8,0010000010,130,B,18,8
0,3294,9,0000100010,34,C,11,1
0,3295,12,0000100000,32,D,2,15
0,3296,8,0010000000,128,S,4,11
0,3297,19,0010000001,129,A,10,0
0,3298,7,0010110000,176,B,12,2
0,3299,20,0100100000,288,C,4,4
0,3300,19,0100000100,260,D,15,5
0,3301,6,1101100000,864,S,2,14
0,3302,4,0010000000,128,A,18,8
0,3303,6,0010000010,130,B,18,8
0,3304,20,1011110000,752,C,4,4
0,3305,6,0001000010,66,D,12,2
0,3306,5,0010000000,128,S,4,10
0,3307,5,0010000000,128,A,19,9
0,3308,5,0010110000,176,B,13,3
0,3309,3,0101100000,352,C,10,0
0,3310,6,0010000000,128,D,5,12
0,3311,8,0000100000,32,S,3,10
0,3312,5,0010100000,160,A,18,8
0,3313,12,1001100010,610,B,12,2
0,3314,10,0010000010,130,C,18,8
0,3315,10,0010010000,144,D,18,8
0,3316,5,1100000000,768,S,11,1
0,3317,8,0010100000,160,A,12,2
0,3318,3,0000100010,34,B,2,10
0,3319,20,1011110000,752,C,4,4
0,3320,6,1011110000,752,D,6,12
0,3321,6,0100100000,288,S,3,12
0,3322,7,0010000001,129,A,11,1
0,3323,6,0010000010,130,B,19,9
0,3324,5,0010000000,128,C,0,10
0,3325,6,0010000110,134,D,19,9
0,3326,8,0000100000,32,S,2,15
0,3327,7,0011100000,224,A,14,4
0,3328,6,0010000000,128,B,19,9
0,3329,5,0000100010,34,C,17,7
0,3330,7,0000100000,32,D,2,12
0,3331,6,1110000000,896,S,11,1
0,3332,19,0011000000,192,A,12,2
0,3333,6,0010000010,130,B,18,8
0,3334,4,0000100010,34,C,0,10
0,3335,11,0010000100,132,D,4,18
0,3336,4,0000000000,0,S,10,0
0,3337,8,0010110000,176,A,18,8
0,3338,14,0000000100,4,B,10,0
0,3339,15,0100100001,289,C,15,5
0,3340,8,0000000000,0,D,18,8
0,3341,7,1001100000,608,S,3,11
0,3342,3,0010100000,160,A,19,9
0,3343,11,0000100010,34,B,2,19
0,3344,7,0010100000,160,C,14,4
0,3345,5,0000100000,32,D,3,18
0,3346,4,1000000000,512,S,16,6
0,3347,5,0010000000,128,A,18,8
0,3348,8,1001000000,576,B,13,3
0,3349,6,0010100000,160,C,19,9
0,3350,6,0010000000,128,D,5,19
0,3351,5,0100100000,288,S,2,10
0,3352,5,0010000000,128,A,18,8
0,3353,8,0010000000,128,B,18,8
0,3354,3,0000100000,32,C,11,1
0,3355,7,0010000110,134,D,14,4
0,3356,4,0100100000,288,S,2,11
0,3357,17,0011000000,192,A,12,2
0,3358,9,0010000000,128,B,18,8
0,3359,8,0000100010,34,C,11,1
0,3360,9,0010000000,128,D,4,18
0,3361,10,1110000000,896,S,10,0
0,3362,9,0010000001,129,A,11,1
0,3363,5,0000000010,2,B,18,8
0,3364,3,0011000000,192,C,5,11
0,3365,7,0010000010,130,D,5,18
0,3366,7,0010000000,128,S,4,10
0,3367,6,0010110000,176,A,13,3
0,3368,13,0010000000,128,B,13,3
0,3369,1,0000100000,32,C,11,1
0,3370,6,0010000000,128,D,4,19
0,3371,12,1101100000,864,S,3,12
0,3372,12,0100000000,256,A,14,4
0,3373,6,0000110000,48,B,2,18
0,3374,2,0010000000,128,C,5,14
0,3375,8,0010110110,182,D,13,3
0,3376,9,0010110000,176,S,6,12
0,3377,3,0010100000,160,A,14,4
0,3378,11,1000100000,544,B,2,18
0,3379,7,0010100000,160,C,18,8
0,3380,10,0010010000,144,D,19,9
0,3381,4,1100000000,768,S,11,1
0,3382,3,0010100000,160,A,14,4
0,3383,9,0010000010,130,B,19,9
0,3384,4,0000100000,32,C,16,6
0,3385,8,0010000110,134,D,4,19
0,3386,5,0100100000,288,S,2,10
0,3387,16,0100000000,256,A,15,5
0,3388,11,0010000000,128,B,11,1
0,3389,3,0000100000,32,C,18,8
0,3390,4,0000100000,32,D,2,12
0,3391,7,1110000000,896,S,10,0
0,3392,8,0010000000,128,A,19,9
0,3393,7,0010000000,128,B,19,9
0,3394,17,0011000010,194,C,19,9
0,3395,11,0010000000,128,D,5,19
0,3396,5,1100000010,770,S,16,6
0,3397,9,0010000000,128,A,18,8
0,3398,13,0010010000,144,B,18,8
0,3399,15,0100100010,290,C,10,0
0,3400,5,0000100000,32,D,3,18
0,3401,3,0100100000,288,S,2,10
0,3402,20,0011000010,194,A,3,3
