,maze,steps,maze_final_binary,maze_final_decimal,center_agent,flag_1,flag_2
0,5583,6,0100010000,272,B,10,0
0,5584,14,1110000000,896,C,14,4
0,5585,20,0100000001,257,D,5,4
0,5586,20,0101011010,346,S,0,1
0,5587,20,0010110000,176,A,2,2
0,5588,6,0000010000,16,B,10,0
0,5589,8,0100000000,256,C,5,16
0,5590,6,0100000001,257,D,4,12
0,5591,20,0101010000,336,S,2,3
0,5592,20,0010110000,176,A,2,2
0,5593,5,0100010000,272,B,11,1
0,5594,18,0010000000,128,C,14,4
0,5595,7,0100000001,257,D,5,14
0,5596,7,0100011000,280,S,16,6
0,5597,12,0101010000,336,A,12,2
0,5598,7,0100011000,280,B,11,1
0,5599,3,0100000000,256,C,5,10
0,5600,16,0000010000,16,D,13,3
0,5601,20,0010000000,128,S,3,3
0,5602,20,0010110000,176,A,2,2
0,5603,5,0000010000,16,B,10,0
0,5604,20,0010000000,128,C,4,4
0,5605,20,1110000001,897,D,4,4
0,5606,3,0001000000,64,S,11,1
0,5607,20,0000010000,16,A,2,2
0,5608,7,0100010000,272,B,16,6
0,5609,11,0100000000,256,C,0,10
0,5610,20,0100000001,257,D,5,4
0,5611,9,0000010000,16,S,12,2
0,5612,13,1000011000,536,A,10,0
0,5613,4,0100010000,272,B,17,7
0,5614,6,0000000000,0,C,11,1
0,5615,19,1000000001,513,D,19,9
0,5616,4,0100011000,280,S,10,0
0,5617,17,0010001001,137,A,12,2
0,5618,20,0000011000,24,B,0,0
0,5619,10,0000000000,0,C,17,7
0,5620,8,0100000001,257,D,5,12
0,5621,15,0011000100,196,S,15,5
0,5622,4,0010110000,176,A,11,1
0,5623,6,0000010000,16,B,16,6
0,5624,2,0000000000,0,C,10,0
0,5625,5,0100000000,256,D,5,14
0,5626,0,0000000000,0,S,10,0
0,5627,4,0110000000,384,A,11,1
0,5628,20,0000011000,24,B,6,1
0,5629,15,0010001000,136,C,11,1
0,5630,5,0000000001,1,D,14,4
0,5631,4,0101000000,320,S,17,7
0,5632,6,1110010000,912,A,10,0
0,5633,5,0100011000,280,B,17,7
0,5634,15,0100000000,256,C,4,11
0,5635,6,0000000001,1,D,17,7
0,5636,11,0101000000,320,S,10,0
0,5637,20,0111110000,496,A,3,3
0,5638,4,0101000000,320,B,17,7
0,5639,9,0100000000,256,C,1,10
0,5640,3,0000000001,1,D,13,3
0,5641,20,0101010000,336,S,2,2
0,5642,7,1111100000,992,A,13,3
0,5643,7,0000010000,16,B,11,1
0,5644,4,0100000000,256,C,4,10
0,5645,16,0101010000,336,D,12,2
0,5646,13,0000010000,16,S,12,2
0,5647,4,0010000000,128,A,10,0
0,5648,4,0000010000,16,B,16,6
0,5649,7,0000000000,0,C,10,0
0,5650,1,0000000001,1,D,12,2
0,5651,5,0100010000,272,S,12,2
0,5652,6,1100000000,768,A,14,4
0,5653,6,0100010000,272,B,11,1
0,5654,20,0010001000,136,C,0,0
0,5655,4,0100000001,257,D,5,17
0,5656,8,0101001011,331,S,10,0
0,5657,15,0000011000,24,A,11,1
0,5658,3,0000010000,16,B,11,1
0,5659,9,0000001000,8,C,11,1
0,5660,8,0000010000,16,D,13,3
0,5661,8,0100011000,280,S,10,0
0,5662,3,0000000000,0,A,19,9
0,5663,5,0000010000,16,B,16,6
0,5664,3,0000000000,0,C,11,1
0,5665,8,0100000001,257,D,4,17
0,5666,12,0010000000,128,S,14,4
0,5667,19,1000011000,536,A,13,3
0,5668,5,0000010000,16,B,11,1
0,5669,19,0000001000,8,C,10,0
0,5670,15,0000010000,16,D,13,3
0,5671,20,0000011000,24,S,3,3
0,5672,2,0100000000,256,A,4,14
0,5673,5,0000010000,16,B,16,6
0,5674,11,1000000000,512,C,19,9
0,5675,13,0010000001,129,D,19,9
0,5676,20,0000010000,16,S,2,2
0,5677,4,0010000000,128,A,10,0
0,5678,3,0000000000,0,B,17,7
0,5679,2,0000000000,0,C,11,1
0,5680,3,0000000001,1,D,15,5
0,5681,15,0000011000,24,S,12,2
0,5682,3,0010000000,128,A,15,5
0,5683,6,0000010000,16,B,16,6
0,5684,10,0100000000,256,C,5,17
0,5685,16,0000010000,16,D,13,3
0,5686,5,0100001000,264,S,10,0
0,5687,10,0000010000,16,A,13,3
0,5688,12,1000010000,528,B,16,6
0,5689,14,0010000000,128,C,14,4
0,5690,20,0010000001,129,D,5,5
0,5691,4,0101001011,331,S,10,0
0,5692,12,0100000001,257,A,4,12
0,5693,4,0100010000,272,B,17,7
0,5694,6,0100000000,256,C,4,14
0,5695,8,0100000001,257,D,4,15
0,5696,20,0000011000,24,S,2,2
0,5697,6,0010000000,128,A,10,0
0,5698,5,0000010000,16,B,17,7
0,5699,10,0010000000,128,C,14,4
0,5700,14,0100000001,257,D,4,16
0,5701,20,0101010000,336,S,2,3
0,5702,16,0010011000,152,A,10,0
0,5703,5,0000010000,16,B,11,1
0,5704,14,0010000000,128,C,15,5
0,5705,20,0010000001,129,D,5,5
0,5706,13,0000010000,16,S,16,6
0,5707,18,0000010000,16,A,12,2
0,5708,4,0000010000,16,B,16,6
0,5709,19,1000000000,512,C,17,7
0,5710,3,0100000001,257,D,4,14
0,5711,20,0101010000,336,S,2,2
0,5712,3,0010010000,144,A,12,2
0,5713,15,0000011000,24,B,10,0
0,5714,4,0100000000,256,C,10,0
0,5715,5,0100000001,257,D,4,13
0,5716,20,0000010000,16,S,2,2
0,5717,20,0010110000,176,A,2,2
0,5718,17,0000011000,24,B,10,0
0,5719,4,0000000000,0,C,16,6
0,5720,14,0000010000,16,D,12,2
0,5721,2,0001001000,72,S,11,1
0,5722,20,0010110000,176,A,2,2
0,5723,6,0000010000,16,B,10,0
0,5724,2,0000000000,0,C,10,0
0,5725,20,0100000001,257,D,4,4
0,5726,9,0101000000,320,S,17,7
0,5727,3,0100000000,256,A,5,14
0,5728,9,0100010000,272,B,11,1
0,5729,16,0010001000,136,C,10,0
0,5730,16,0110000001,385,D,15,5
0,5731,20,0101011010,346,S,0,0
0,5732,5,0010000000,128,A,11,1
0,5733,20,0000010000,16,B,1,1
0,5734,4,0100000000,256,C,5,16
0,5735,5,0100000001,257,D,4,13
0,5736,3,0100010000,272,S,10,0
0,5737,4,0100000000,256,A,4,10
0,5738,13,0000001000,8,B,10,0
0,5739,5,0000000000,0,C,16,6
0,5740,12,0100010011,275,D,5,16
0,5741,12,0000000001,1,S,11,1
0,5742,20,0010110000,176,A,3,2
0,5743,7,0000010000,16,B,16,6
0,5744,13,0010000000,128,C,14,4
0,5745,6,0100000001,257,D,5,17
0,5746,13,0000011000,24,S,12,2
0,5747,20,0010111000,184,A,0,0
0,5748,5,0000010000,16,B,13,3
0,5749,4,0000000000,0,C,10,0
0,5750,20,0010000001,129,D,4,4
0,5751,14,0000010000,16,S,13,3
0,5752,20,0010110000,176,A,2,2
0,5753,5,0100010000,272,B,18,8
0,5754,18,0000001000,8,C,11,1
0,5755,12,0100010000,272,D,17,7
0,5756,20,0000011000,24,S,2,2
0,5757,8,0101010000,336,A,13,3
0,5758,1,0000000000,0,B,11,1
0,5759,5,0000000000,0,C,17,7
0,5760,5,0100000001,257,D,5,12
0,5761,19,0000011000,24,S,13,3
0,5762,0,0000000000,0,A,10,0
0,5763,5,0000010000,16,B,16,6
0,5764,12,0010000000,128,C,15,5
0,5765,9,0100000001,257,D,5,17
0,5766,7,0101001011,331,S,16,6
0,5767,6,0101010000,336,A,12,2
0,5768,6,0100010000,272,B,16,6
0,5769,9,1000000000,512,C,18,8
0,5770,15,0100000001,257,D,5,17
0,5771,20,0101010000,336,S,2,3
0,5772,9,0000000001,1,A,10,0
0,5773,1,0000000000,0,B,12,2
0,5774,7,0100000000,256,C,5,17
0,5775,11,0010010000,144,D,12,2
0,5776,3,0001000000,64,S,13,3
0,5777,6,0101010000,336,A,12,2
0,5778,8,0000011000,24,B,10,0
0,5779,6,0000000000,0,C,10,0
0,5780,3,0000000000,0,D,14,4
0,5781,7,0100010000,272,S,16,6
0,5782,5,1110111000,952,A,12,2
0,5783,4,0000010000,16,B,17,7
0,5784,6,0100000000,256,C,5,10
0,5785,4,0000000001,1,D,12,2
0,5786,20,0011000000,192,S,4,4
0,5787,4,0010000000,128,A,11,1
0,5788,6,0100010000,272,B,18,8
0,5789,6,0100000000,256,C,5,10
0,5790,16,0010000001,129,D,15,5
0,5791,3,0001000000,64,S,17,7
0,5792,6,1101000000,832,A,12,2
0,5793,5,0000010000,16,B,17,7
0,5794,15,0010000100,132,C,14,4
0,5795,20,0000010000,16,D,3,3
0,5796,20,0000011000,24,S,2,2
0,5797,6,1110011100,924,A,10,0
0,5798,5,0100011000,280,B,16,6
0,5799,4,0000000000,0,C,10,0
0,5800,16,0101010000,336,D,12,2
0,5801,3,0100000000,256,S,15,5
0,5802,1,1010000000,640,A,14,4
0,5803,3,0000010000,16,B,17,7
0,5804,4,0000000000,0,C,10,0
0,5805,14,0110000000,384,D,14,4
0,5806,3,0100000000,256,S,17,7
0,5807,20,0000011000,24,A,2,2
0,5808,7,0000010000,16,B,10,0
0,5809,2,0000000000,0,C,14,4
0,5810,6,0100010000,272,D,16,6
0,5811,1,0100000000,256,S,16,6
0,5812,20,0100000001,257,A,1,1
0,5813,2,0100010000,272,B,12,2
0,5814,2,0000000000,0,C,14,4
0,5815,2,0000000001,1,D,12,2
0,5816,2,0100000000,256,S,16,6
0,5817,20,0010101000,168,A,0,0
0,5818,4,0100010000,272,B,17,7
0,5819,13,0010000000,128,C,14,4
0,5820,20,0010000001,129,D,5,5
0,5821,2,0100001011,267,S,17,7
0,5822,20,0010110000,176,A,2,2
0,5823,8,0000010000,16,B,11,1
0,5824,4,0000000000,0,C,10,0
0,5825,5,0000000010,2,D,15,5
0,5826,19,0000010010,18,S,12,2
0,5827,20,0010110000,176,A,2,2
0,5828,5,0000010000,16,B,10,0
0,5829,12,0110000000,384,C,19,9
0,5830,3,0000000001,1,D,14,4
0,5831,11,0010010000,144,S,12,2
0,5832,3,1010000000,640,A,14,4
0,5833,1,0000010000,16,B,10,0
0,5834,20,0100000000,256,C,4,7
0,5835,7,0000000001,1,D,17,7
0,5836,8,0101001010,330,S,11,1
0,5837,5,0100000000,256,A,4,14
0,5838,1,0000010000,16,B,11,1
0,5839,9,0010000000,128,C,15,5
0,5840,18,0000010000,16,D,12,2
0,5841,20,0101010000,336,S,2,3
0,5842,20,0010110000,176,A,2,2
0,5843,5,0000010000,16,B,17,7
0,5844,20,1000000000,512,C,7,7
0,5845,17,0110000001,385,D,19,9
0,5846,1,0101000000,320,S,12,2
0,5847,6,0010010000,144,A,12,2
0,5848,6,0100011000,280,B,10,0
0,5849,3,0100000000,256,C,4,16
0,5850,5,0100000000,256,D,4,14
0,5851,8,0101001010,330,S,17,7
0,5852,14,0000010000,16,A,13,3
0,5853,5,0000010000,16,B,11,1
0,5854,3,0100000000,256,C,4,17
0,5855,17,0110000001,385,D,19,9
0,5856,5,0001001000,72,S,10,0
0,5857,6,0010001000,136,A,10,0
0,5858,4,0000010000,16,B,10,0
0,5859,6,0100000000,256,C,5,11
0,5860,8,0000000001,1,D,14,4
0,5861,4,0101001011,331,S,12,2
0,5862,3,0000000000,0,A,11,1
0,5863,2,0100010000,272,B,16,6
0,5864,20,0000001000,8,C,0,0
0,5865,6,0000000000,0,D,17,7
0,5866,16,0011001000,200,S,14,4
0,5867,20,0010110000,176,A,2,2
0,5868,9,0100010000,272,B,13,3
0,5869,6,0000000000,0,C,17,7
0,5870,12,0010000001,129,D,14,4
0,5871,20,0010001000,136,S,5,5
0,5872,6,0100000000,256,A,4,10
0,5873,10,0000011000,24,B,11,1
0,5874,4,0000000000,0,C,15,5
0,5875,16,0000010000,16,D,13,3
0,5876,20,0101010000,336,S,2,2
0,5877,16,0010000001,129,A,18,8
0,5878,4,0000010000,16,B,12,2
0,5879,15,0100000000,256,C,5,16
0,5880,4,0100000001,257,D,4,16
0,5881,20,0101011010,346,S,0,1
0,5882,2,0100010000,272,A,12,2
0,5883,7,0100011000,280,B,10,0
0,5884,20,0110000000,384,C,4,4
0,5885,4,0100000001,257,D,5,14
0,5886,20,0010001000,136,S,3,3
0,5887,4,0100000000,256,A,4,11
0,5888,4,0000010000,16,B,10,0
0,5889,6,0000000000,0,C,16,6
0,5890,20,1000000001,513,D,7,7
0,5891,20,0000001000,8,S,3,3
0,5892,19,0100000001,257,A,4,13
0,5893,14,0100000001,257,B,10,0
0,5894,15,0010001000,136,C,11,1
0,5895,10,0010010000,144,D,13,3
0,5896,3,0000001001,9,S,13,3
0,5897,20,0010110000,176,A,2,2
0,5898,4,0000000000,0,B,11,1
0,5899,3,0000000000,0,C,14,4
0,5900,20,0010000001,129,D,4,4
0,5901,14,0010010000,144,S,13,3
0,5902,20,0010110000,176,A,3,3
0,5903,3,0100000000,256,B,16,6
0,5904,20,0000000000,0,C,5,5
0,5905,2,0000000001,1,D,16,6
0,5906,20,0101010000,336,S,2,3
0,5907,8,1010111000,696,A,10,0
0,5908,6,0100010000,272,B,17,7
0,5909,12,0010000000,128,C,14,4
0,5910,15,0010000001,129,D,14,4
0,5911,20,0010000001,129,S,5,5
0,5912,20,0010111000,184,A,2,2
0,5913,4,0000010000,16,B,10,0
0,5914,7,0000000000,0,C,16,6
0,5915,20,0100000001,257,D,4,2
0,5916,20,0101010000,336,S,2,2
0,5917,8,0100000000,256,A,4,11
0,5918,4,0101001010,330,B,11,1
0,5919,2,0000000000,0,C,14,4
0,5920,2,0010000100,132,D,14,4
0,5921,7,0100001000,264,S,10,0
0,5922,9,0100010000,272,A,10,0
0,5923,6,0000010000,16,B,13,3
0,5924,20,0000000000,0,C,0,0
0,5925,20,0010000001,129,D,4,4
0,5926,2,0001000000,64,S,17,7
0,5927,6,0100000000,256,A,1,10
0,5928,4,0000000000,0,B,10,0
0,5929,6,0100000000,256,C,5,16
0,5930,1,0000000000,0,D,12,2
0,5931,20,0000011000,24,S,3,3
0,5932,20,0000011000,24,A,3,3
0,5933,13,1000010000,528,B,17,7
0,5934,13,0010000000,128,C,14,4
0,5935,14,0010010000,144,D,13,3
0,5936,20,0010000000,128,S,5,5
0,5937,7,0000010000,16,A,12,2
0,5938,4,0000000000,0,B,17,7
0,5939,2,0000000000,0,C,10,0
0,5940,17,1110000000,896,D,14,4
0,5941,6,0100001010,266,S,17,7
0,5942,4,1111000000,960,A,12,2
0,5943,8,0100010000,272,B,12,2
0,5944,15,0110000000,384,C,15,5
0,5945,15,0000010000,16,D,17,7
0,5946,7,0011001000,200,S,14,4
0,5947,14,0110000001,385,A,18,8
0,5948,3,0000010000,16,B,11,1
0,5949,3,0000000000,0,C,10,0
0,5950,20,1000000001,513,D,6,6
0,5951,5,0101001010,330,S,11,1
0,5952,4,0100000000,256,A,4,14
0,5953,4,0000010000,16,B,13,3
0,5954,3,0000000000,0,C,11,1
0,5955,9,0100000001,257,D,4,14
0,5956,20,0101011010,346,S,0,0
0,5957,3,0100000000,256,A,4,14
0,5958,10,0100010000,272,B,10,0
0,5959,2,0000000000,0,C,14,4
0,5960,5,0000000001,1,D,13,3
0,5961,19,0011001000,200,S,15,5
0,5962,16,0101011010,346,A,13,3
0,5963,6,0100010000,272,B,17,7
0,5964,20,0010001000,136,C,0,0
0,5965,18,0101010000,336,D,12,2
0,5966,20,0101011010,346,S,0,0
0,5967,20,1110000001,897,A,0,0
0,5968,4,0100010000,272,B,18,8
0,5969,14,0010000000,128,C,14,4
0,5970,14,0010010000,144,D,12,2
0,5971,15,0010000000,128,S,14,4
0,5972,7,1111100000,992,A,10,0
0,5973,2,0000010000,16,B,16,6
0,5974,2,0000000000,0,C,17,7
0,5975,14,0000000001,1,D,14,4
0,5976,3,0100000000,256,S,16,6
0,5977,11,0000010000,16,A,12,2
0,5978,3,0000000000,0,B,11,1
0,5979,15,0100000000,256,C,5,11
0,5980,4,0000000000,0,D,16,6
0,5981,4,0001000000,64,S,10,0
0,5982,14,0010011000,152,A,11,1
0,5983,13,0000000001,1,B,10,0
0,5984,10,0100000000,256,C,4,16
0,5985,10,0110000001,385,D,18,8
0,5986,9,0101001011,331,S,16,6
0,5987,20,0010110000,176,A,3,3
0,5988,3,0100010000,272,B,12,2
0,5989,6,0100000000,256,C,4,16
0,5990,4,0000000001,1,D,12,2
0,5991,5,0101001011,331,S,10,0
0,5992,6,0010000000,128,A,10,0
0,5993,5,0000010000,16,B,10,0
0,5994,4,0000000000,0,C,16,6
0,5995,7,0100000001,257,D,5,16
0,5996,15,0000010000,16,S,12,2
0,5997,20,0010110000,176,A,2,2
0,5998,5,0000010000,16,B,10,0
0,5999,16,0000001000,8,C,10,0
0,6000,20,0010000000,128,D,3,3
0,6001,14,0011000000,192,S,15,5
0,6002,15,0000010000,16,A,12,2
0,6003,9,0000010000,16,B,17,7
0,6004,5,0100000000,256,C,4,17
0,6005,8,0000000001,1,D,15,5
0,6006,5,0100001011,267,S,13,3
0,6007,8,1111010000,976,A,10,0
0,6008,5,0000010000,16,B,11,1
0,6009,4,0100000000,256,C,5,10
0,6010,20,0010000001,129,D,5,5
0,6011,17,0000011000,24,S,12,2
0,6012,6,0010000000,128,A,10,0
0,6013,4,0000010000,16,B,16,6
0,6014,5,0100000000,256,C,5,11
0,6015,17,0010000001,129,D,14,4
0,6016,5,0100000000,256,S,16,6
0,6017,17,0000000001,1,A,10,0
0,6018,1,0000000000,0,B,13,3
0,6019,8,0100000000,256,C,4,14
0,6020,0,0000000000,0,D,10,0
0,6021,4,0101000000,320,S,14,4
0,6022,11,0010001000,136,A,11,1
0,6023,4,0100010000,272,B,13,3
0,6024,4,0000000000,0,C,17,7
0,6025,13,0000010000,16,D,12,2
0,6026,7,0101000000,320,S,17,7
0,6027,5,0010000000,128,A,10,0
0,6028,5,0000010000,16,B,10,0
0,6029,5,0000000000,0,C,11,1
0,6030,3,0000000001,1,D,12,2
0,6031,17,0000010000,16,S,13,3
0,6032,20,0010010000,144,A,1,1
0,6033,4,0100010000,272,B,16,6
0,6034,7,0100000000,256,C,4,11
0,6035,15,1110010000,912,D,13,3
0,6036,13,0000010000,16,S,13,3
0,6037,9,0010000000,128,A,11,1
0,6038,6,0100010000,272,B,18,8
0,6039,7,0100000010,258,C,1,10
0,6040,3,0100000001,257,D,5,12
0,6041,11,0010001000,136,S,15,5
0,6042,6,1111100000,992,A,11,1
0,6043,5,0100010000,272,B,12,2
0,6044,6,0000000000,0,C,14,4
0,6045,6,0000000001,1,D,16,6
0,6046,10,0010000000,128,S,15,5
0,6047,4,0100000000,256,A,5,11
0,6048,3,0000010000,16,B,13,3
0,6049,7,0100000000,256,C,4,10
0,6050,2,0000000010,2,D,15,5
0,6051,17,0010000001,129,S,14,4
0,6052,20,0010110000,176,A,2,2
0,6053,9,1000010000,528,B,16,6
0,6054,16,0010000000,128,C,14,4
0,6055,13,0010000001,129,D,15,5
0,6056,4,0100001001,265,S,12,2
0,6057,5,0010000000,128,A,10,0
0,6058,5,0000010000,16,B,17,7
0,6059,18,0010001000,136,C,11,1
0,6060,15,0010000001,129,D,14,4
0,6061,7,0000011000,24,S,12,2
0,6062,9,1111100000,992,A,13,3
0,6063,5,0000010000,16,B,11,1
0,6064,9,1000000000,512,C,18,8
0,6065,15,0010000000,128,D,14,4
0,6066,20,0101010000,336,S,2,2
0,6067,4,0100000000,256,A,4,11
0,6068,4,0100010000,272,B,17,7
0,6069,15,0000001000,8,C,10,0
0,6070,20,0010000001,129,D,4,4
0,6071,20,0101010000,336,S,2,3
0,6072,20,0010110000,176,A,2,2
0,6073,7,0000011000,24,B,10,0
0,6074,20,1110001000,904,C,1,1
0,6075,2,0000000001,1,D,17,7
0,6076,4,0100010000,272,S,10,0
0,6077,1,0100000000,256,A,4,10
0,6078,20,0000011000,24,B,1,1
0,6079,20,0010000000,128,C,1,1
0,6080,19,1000011100,540,D,12,2
0,6081,4,0101000000,320,S,13,3
0,6082,17,0101010000,336,A,12,2
0,6083,7,0100010000,272,B,18,8
0,6084,16,1000000000,512,C,11,1
0,6085,6,0000000001,1,D,15,5
0,6086,20,0101010000,336,S,2,3
0,6087,5,0010000000,128,A,14,4
0,6088,8,0100010000,272,B,11,1
0,6089,20,1000000000,512,C,7,7
0,6090,7,0100000001,257,D,5,14
0,6091,20,0000000010,2,S,1,1
0,6092,20,0010110000,176,A,3,3
0,6093,2,0100000000,256,B,10,0
0,6094,16,0010000000,128,C,14,4
0,6095,4,0000000010,2,D,15,5
0,6096,20,0101010000,336,S,2,3
0,6097,11,1110111000,952,A,12,2
0,6098,4,0100010000,272,B,16,6
0,6099,2,0000000000,0,C,16,6
0,6100,10,0010000001,129,D,13,3
0,6101,4,0101000000,320,S,12,2
0,6102,9,0010000001,129,A,12,2
0,6103,4,0100010000,272,B,13,3
0,6104,4,0100000000,256,C,4,14
0,6105,3,0000000000,0,D,15,5
0,6106,20,0000010000,16,S,3,3
0,6107,5,0000000000,0,A,10,0
0,6108,6,0000010000,16,B,10,0
0,6109,3,0000000000,0,C,11,1
0,6110,9,0000000001,1,D,14,4
0,6111,4,0001000000,64,S,17,7
0,6112,4,1110000000,896,A,14,4
0,6113,6,0000010000,16,B,16,6
0,6114,13,0010001000,136,C,10,0
0,6115,6,0101010000,336,D,16,6
0,6116,20,0101010000,336,S,2,3
0,6117,2,0100010000,272,A,10,0
0,6118,6,0000010000,16,B,11,1
0,6119,17,0010000000,128,C,11,1
0,6120,11,0100000001,257,D,4,14
0,6121,8,0001001010,74,S,15,5
0,6122,5,1111010000,976,A,12,2
0,6123,5,0000010000,16,B,10,0
0,6124,13,0100000000,256,C,4,16
0,6125,19,0010000001,129,D,15,5
0,6126,9,0010010000,144,S,12,2
0,6127,20,0000010000,16,A,0,0
0,6128,12,0000011000,24,B,10,0
0,6129,10,0000001010,10,C,15,5
0,6130,20,0100000001,257,D,4,7
0,6131,8,0101001011,331,S,17,7
0,6132,2,0010000000,128,A,14,4
0,6133,13,0000001000,8,B,11,1
0,6134,11,0010000000,128,C,15,5
0,6135,5,0000000001,1,D,14,4
0,6136,20,0101010000,336,S,2,2
0,6137,5,0010000000,128,A,10,0
0,6138,4,0000010000,16,B,10,0
0,6139,20,0010000000,128,C,5,5
0,6140,2,0000000001,1,D,17,7
0,6141,12,0011001000,200,S,14,4
0,6142,8,1110010000,912,A,12,2
0,6143,5,0000010000,16,B,17,7
0,6144,4,0100000000,256,C,5,10
0,6145,6,0100000001,257,D,4,14
0,6146,20,0010001000,136,S,3,3
0,6147,11,0011000000,192,A,12,2
0,6148,15,0000011000,24,B,11,1
0,6149,4,0000000000,0,C,17,7
0,6150,9,0000000001,1,D,14,4
0,6151,15,0010000000,128,S,15,5
0,6152,20,0010110000,176,A,2,2
0,6153,16,0000011000,24,B,10,0
0,6154,3,0000000000,0,C,11,1
0,6155,11,0000010000,16,D,13,3
0,6156,12,0010000000,128,S,14,4
0,6157,3,0100010000,272,A,10,0
0,6158,3,0000010000,16,B,16,6
0,6159,5,0100000000,256,C,4,14
0,6160,12,0010010000,144,D,13,3
0,6161,8,0101001011,331,S,11,1
0,6162,20,0010111000,184,A,1,1
0,6163,4,0100010000,272,B,10,0
0,6164,12,0010000000,128,C,14,4
0,6165,3,0100000001,257,D,4,14
0,6166,20,0000000000,0,S,1,1
0,6167,9,1110001101,909,A,14,4
0,6168,3,0000010000,16,B,12,2
0,6169,13,0010001000,136,C,10,0
0,6170,8,0010000001,129,D,14,4
0,6171,18,0010000001,129,S,15,5
0,6172,6,1110110000,944,A,10,0
0,6173,20,0000011000,24,B,0,0
0,6174,4,0000000000,0,C,19,9
0,6175,5,0100000001,257,D,5,14
0,6176,6,0101000000,320,S,11,1
0,6177,20,0010110000,176,A,3,3
0,6178,4,0000010000,16,B,10,0
0,6179,11,0100000000,256,C,0,11
0,6180,20,0000000001,1,D,4,4
0,6181,20,0101011010,346,S,0,0
0,6182,10,0101010000,336,A,13,3
0,6183,6,0000010000,16,B,10,0
0,6184,8,0100000000,256,C,5,16
0,6185,11,0000010000,16,D,13,3
0,6186,18,0010010000,144,S,10,0
0,6187,4,1110000000,896,A,14,4
0,6188,20,0000010000,16,B,0,0
0,6189,2,0000000000,0,C,15,5
0,6190,5,0100000001,257,D,4,12
0,6191,20,0010000000,128,S,0,0
0,6192,5,0100010000,272,A,12,2
0,6193,15,0100010000,272,B,10,0
0,6194,4,0000000000,0,C,17,7
0,6195,8,0000010000,16,D,12,2
0,6196,3,0100010000,272,S,12,2
0,6197,14,0000010000,16,A,12,2
0,6198,4,0100010000,272,B,12,2
0,6199,20,0000001000,8,C,5,5
0,6200,14,0101010000,336,D,12,2
0,6201,9,0000010000,16,S,12,2
0,6202,2,0100000000,256,A,4,14
0,6203,3,0100010000,272,B,16,6
0,6204,5,0100000000,256,C,4,17
0,6205,15,0000010000,16,D,13,3
0,6206,4,0100011000,280,S,16,6
0,6207,2,0000000000,0,A,10,0
0,6208,4,0000010000,16,B,11,1
0,6209,5,0000000000,0,C,11,1
0,6210,5,0000000001,1,D,17,7
0,6211,14,0000011000,24,S,12,2
0,6212,5,0010000000,128,A,10,0
0,6213,13,1000010000,528,B,19,9
0,6214,10,0100000000,256,C,0,11
0,6215,0,0000000000,0,D,10,0
0,6216,13,0010001000,136,S,15,5
0,6217,4,0100000000,256,A,5,14
0,6218,6,1000011100,540,B,18,8
0,6219,7,0100000000,256,C,4,17
0,6220,4,0000000001,1,D,14,4
0,6221,14,0000011000,24,S,13,3
0,6222,1,1000000000,512,A,18,8
0,6223,3,0000010000,16,B,10,0
0,6224,16,0010001000,136,C,15,5
0,6225,16,0000010000,16,D,12,2
0,6226,20,0101010000,336,S,2,2
0,6227,20,0010110000,176,A,2,2
0,6228,3,0000010000,16,B,10,0
0,6229,6,0000000000,0,C,10,0
0,6230,20,0000010000,16,D,2,2
0,6231,4,0100001000,264,S,10,0
0,6232,3,0000000000,0,A,10,0
0,6233,11,0000011000,24,B,11,1
0,6234,7,0100000000,256,C,4,16
0,6235,8,0000010000,16,D,12,2
0,6236,14,0011001000,200,S,14,4
0,6237,20,0010110000,176,A,2,2
0,6238,16,1000000000,512,B,16,6
0,6239,7,0000000000,0,C,16,6
0,6240,6,0000000001,1,D,15,5
0,6241,13,0011001000,200,S,14,4
0,6242,20,0010110000,176,A,3,3
0,6243,20,0000011000,24,B,0,0
0,6244,3,0000000000,0,C,14,4
0,6245,20,0000010000,16,D,3,3
0,6246,13,0000011000,24,S,12,2
0,6247,20,0010110000,176,A,3,2
0,6248,4,0100000000,256,B,16,6
0,6249,14,0010000000,128,C,15,5
0,6250,19,0000010000,16,D,13,3
0,6251,5,0100011000,280,S,17,7
0,6252,4,1010010000,656,A,10,0
0,6253,9,0000011000,24,B,11,1
0,6254,20,1000001000,520,C,0,0
0,6255,6,0000000001,1,D,14,4
0,6256,13,0010010000,144,S,12,2
0,6257,20,0010111000,184,A,2,2
0,6258,6,0000010000,16,B,11,1
0,6259,12,0010000000,128,C,14,4
0,6260,7,0100010000,272,D,12,2
0,6261,1,0001000000,64,S,13,3
0,6262,3,1010000000,640,A,15,5
0,6263,3,0000010000,16,B,11,1
0,6264,1,0000000000,0,C,15,5
0,6265,8,0101010000,336,D,13,3
0,6266,4,0101001010,330,S,15,5
0,6267,8,1010110000,688,A,12,2
0,6268,4,0101000000,320,B,16,6
0,6269,12,0100000000,256,C,0,10
0,6270,6,0000000001,1,D,14,4
0,6271,3,0100010000,272,S,12,2
0,6272,4,0100000000,256,A,4,10
0,6273,7,0000010000,16,B,16,6
0,6274,3,0000000000,0,C,18,8
0,6275,20,0010000001,129,D,5,5
0,6276,20,0101010000,336,S,2,2
0,6277,3,0010010000,144,A,11,1
0,6278,10,0000011000,24,B,11,1
0,6279,20,1000000000,512,C,0,0
0,6280,16,0010000001,129,D,15,5
